מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,כפר סבא,למפרט,המעפילים 1,105.46,2025,2270000,6428-364-16,דירה בבית,4,21525
2,כפר סבא,למפרט,המעפילים 1,82.16,2025,2025000,6428-364-31,דירה בבית,3,24647
3,כפר סבא,למפרט,דב הוז 30,141,2024,3500000,6428-367-14,דירה בבית,5,24823
4,כפר סבא,למפרט,גולומב 13,160,2024,2250000,6428-125-1,דירה בבית,5,14063
6,כפר סבא,למפרט,דב הוז 22,118.54,2024,3350000,6428-291-2,דירה בבית,5,28261
9,כפר סבא,למפרט,דב הוז 28,63.8,2023,2150000,6428-366-9,דירה בבית,3,33699
11,כפר סבא,למפרט,דב הוז 8,143,2023,3660000,6428-285-8,דירה בבית,5,25594
12,כפר סבא,למפרט,דב הוז 8,210,2023,5050000,6428-285-9,דירה בבית,7,24048
15,כפר סבא,למפרט,דב הוז 12,89,2022,2950000,6428-287-6,דירה בבית,3,33146
16,כפר סבא,למפרט,דב הוז 12,216,2022,1277000,6428-287-7,דירה בבית,7,5912
18,כפר סבא,למפרט,ויצמן 11,104.69,2022,3370000,6428-167-1,דירה בבית,5,32190
19,כפר סבא,למפרט,דב הוז 26,127.13,2022,3800000,6428-496-7,דירה בבית,6,29891
20,כפר סבא,למפרט,המעפילים 1,82.16,2021,2100000,6428-364-23,דירה בבית,3,25560
21,כפר סבא,למפרט,החיל 4,478,2021,5130000,6428-157-1,קוטג' חד משפחתי,1,10732
22,כפר סבא,למפרט,החיל 5,255,2021,1205000,6428-148-2,קוטג' דו משפחתי,6,4725
23,כפר סבא,למפרט,הוז דב 2,92,2021,2390000,6428-676-11,דירה בבית,4,25978
24,כפר סבא,למפרט,דב הוז 10,124.78,2021,2600000,6428-541-1,דירה בבית,5,20837
25,כפר סבא,למפרט,דב הוז 28,86.6,2021,1800000,6428-366-7,דירה בבית,4,20785
26,כפר סבא,למפרט,המעפילים 1,76.75,2021,1750000,6428-364-22,דירה בבית,3,22801
27,כפר סבא,למפרט,דב הוז 28,63.8,2021,1700000,6428-366-10,דירה בבית,3,26646
28,כפר סבא,למפרט,דב הוז 8,128,2021,2315000,6428-285-7,דירה בבית,4,18086
29,כפר סבא,למפרט,0,111,2021,2270000,6428-735-3,דירה בבית,4,20450
30,כפר סבא,למפרט,דב הוז 12,184,2021,3780000,6428-287-8,דירה בבית,6,20543
31,כפר סבא,למפרט,דב הוז 8,118,2021,2285000,6428-754-10,דירה בבית,4,19364
32,כפר סבא,למפרט,דב הוז 8,100,2021,2285000,6428-285-6,דירה,4,22850
33,כפר סבא,למפרט,דב הוז 24,108.96,2021,2850000,6428-612-3,דירה בבית,5,26156
34,כפר סבא,למפרט,דב הוז 12,105,2021,2310000,6428-287-9,דירה בבית,4,22000
35,כפר סבא,למפרט,דב הוז 8,217,2021,3950000,6428-754-9,דירת,6,18203
36,כפר סבא,למפרט,דב הוז 8,129,2021,3950000,6428-285-5,דופלקס,6,30620
37,כפר סבא,למפרט,דב הוז 8,128,2020,2670000,6428-285-4,דירה בבית,5,20859
38,כפר סבא,למפרט,הוז דב 2,93,2020,1700000,6428-676-9,דירה בבית,4,18280
39,כפר סבא,למפרט,דב הוז 8,118,2020,2278000,6428-754-8,דירה בבית,4,19305
40,כפר סבא,למפרט,דב הוז 8,100,2020,2278000,6428-285-3,דירה,4,22780
41,כפר סבא,למפרט,דב הוז 8,89,2020,1850000,6428-754-2,דירה בבית,3,20787
42,כפר סבא,למפרט,דב הוז 8,100,2020,1850000,6428-285-2,דירה,3,18500
43,כפר סבא,למפרט,דב הוז 12,118,2020,2592000,6428-287-10,דירה בבית,5,21966
44,כפר סבא,למפרט,דב הוז 18,91.86,2020,1900000,6428-615-3,דירה בבית,4,20684
45,כפר סבא,למפרט,גולומב 4,260,2020,5570000,6428-137-1,קוטג' דו משפחתי,7,21423
46,כפר סבא,למפרט,הוז דב 2,111,2020,1840000,6428-676-4,דירה בבית,5,16577
47,כפר סבא,למפרט,דב הוז 26,110.53,2020,1850000,6428-496-3,דירה בבית,4,16738
48,כפר סבא,למפרט,דב הוז 8,100,2020,2655000,6428-285-1,דירה,5,26550
49,כפר סבא,למפרט,דב הוז 12,129,2020,2655000,6428-287-11,דירה בבית,5,20581
50,כפר סבא,למפרט,דב הוז 18,106.1,2019,1920000,6428-615-5,דירה בבית,4,18096
51,כפר סבא,למפרט,דב הוז 12,141,2019,2668000,6428-757-8,דירה בבית,5,18922
52,כפר סבא,למפרט,דב הוז 12,105,2019,2668000,6428-287-3,דירה,5,25410
53,כפר סבא,למפרט,דב הוז 26,124.81,2019,2100000,6428-496-2,דירה בבית,5,16826
54,כפר סבא,למפרט,דב הוז 12,122,2019,2255000,6428-757-5,דירה בבית,4,18484
55,כפר סבא,למפרט,דב הוז 12,105,2019,2255000,6428-287-2,דירה,4,21476
56,כפר סבא,למפרט,הוז דב 2,170.8,2019,2680000,6428-676-17,דירה בבית,6,15691
57,כפר סבא,למפרט,דב הוז 12,105,2019,2358000,6428-287-1,דירה,4,22457
59,כפר סבא,למפרט,ויצמן 15,150,2019,2350000,6428-683-5,דירה בבית,6,15667
60,כפר סבא,למפרט,ויצמן 23,90,2019,1980000,6428-729-3,דירה בבית,4,22000
61,כפר סבא,למפרט,המעפילים 11,88.2,2018,583000,6428-368-11,דירה בבית,4,6610
63,כפר סבא,למפרט,החיל 20,109,2018,2425000,6428-700-11,דירה בבית,5,22248
64,כפר סבא,למפרט,דב הוז 30,97.7,2018,1720000,6428-367-11,דירה בבית,4,17605
65,כפר סבא,למפרט,הוז דב 2,166.5,2018,2835000,6428-676-18,דירת,6,17027
66,כפר סבא,למפרט,המעפילים 11,68.25,2017,550000,6428-368-7,דירה בבית,3,8059
67,כפר סבא,למפרט,דב הוז 20,73.5,2017,790000,6428-290-3,דירה בבית,3,10748
68,כפר סבא,למפרט,המעפילים 11,109.3,2017,1950000,6428-368-3,דירה בבית,4,17841
69,כפר סבא,למפרט,טשרניחובסקי 38,100,2017,935000,6428-237-1,דירה בבית,4,9350
70,כפר סבא,למפרט,המעפילים 11,91.2,2016,1900000,6428-368-8,דירה בבית,4,20833
71,כפר סבא,למפרט,המעפילים 11,88.2,2016,1620000,6428-368-5,דירה בבית,4,18367
72,כפר סבא,למפרט,דב הוז 22,110.31,2016,2300000,6428-291-4,דירה בבית,4,20850
73,כפר סבא,למפרט,דב הוז 30,97.7,2015,1679000,6428-367-2,דירה בבית,5,17185
74,כפר סבא,למפרט,דב הוז 28,83.4,2015,1499000,6428-366-12,דירה בבית,4,17974
75,כפר סבא,למפרט,גולומב 13,817,2015,4825000,6428-125-0,קוטג' דו משפחתי,6,5906
76,כפר סבא,למפרט,אלישבע 4,75,2015,250000,6428-248-1,דירה בבית,3,3333
79,כפר סבא,למפרט,דב הוז 30,96.9,2015,1360000,6428-367-7,דירה בבית,4.5,14035
80,כפר סבא,למפרט,המעפילים 1,111.82,2015,1397000,6428-364-11,דירה בבית,4,12493
