מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הדרור 20,92.3,"2025","2110000",8730-2-48,דירה בבית קומות,4,ראשונה
2,הברבור 12,93.9,"2025","2250000",8731-36-6,דירה בבית קומות,4,שניה+גג
3,הברבור 11,85,"2025","2500000",8731-24-7,דירה בבית קומות,4,קרקע
4,האלונים 28,114,"2025","3300000",9090-3-207,דירה בבית קומות,5,ארבע עשרה
5,האלונים 1,112,"2025","2920000",8731-19-50,דירה בבית קומות,4,שמינית
6,הפארק 23,114,"2025","3550000",9090-3-60,דירה בבית קומות,5,חמש עשרה
7,הדרור 20,96.9,"2025","2300000",8730-2-41,דירה בבית קומות,3,קרקע
8,התור 6,142.8,"2025","4350000",8731-65-2,דירה בבית קומות,5,קרקע+ראשונה
9,האלונים 1,78,"2025","2095000",8731-19-51,דירה בבית קומות,3,אחת עשרה
10,האלונים 1,132,"2025","3320000",8731-19-53,דירה בבית קומות,5,תשיעית
11,האלונים 1,113,"2025","2960000",8731-19-54,דירה בבית קומות,4,שביעית
12,האלונים 1,70,"2025","307000",8731-19-49,מחסנים,לא ידוע,לא ידוע
13,הנשר 3,87.3,"2025","2400000",8730-5-8,דירת גן,4,קרקע
14,הברבור 11,85,"2025","2450000",8731-24-2,דירה בבית קומות,4,קרקע
15,האלונים 1,132,"2025","3400000",8731-19-55,דירה בבית קומות,5,עשירית
16,הפארק 17,110.2,"2025","3465000",8731-18-1,דירה בבית קומות,5,קרקע
17,הנשר 5,82.4,"2025","2400000",8730-6-17,דירה בבית קומות,4,שניה
18,האלונים 26,99,"2025","2580000",9090-3-104,דירה בבית קומות,4,שביעית
19,הדרור 20,75.2,"2025","1810000",8730-2-38,דירה בבית קומות,3,רביעית
20,הפארק 23,114,"2025","3140000",9090-3-20,דירה בבית קומות,5,חמישית
21,0,99,"2025","2535000",9090-45-1,דירה בבית קומות,4,אחת עשרה
22,האלונים 1,80,"2024","2470000",8731-19-56,דירה בבית קומות,3,רביעית
23,האלונים 1,112,"2024","2910000",8731-19-57,דירה בבית קומות,4,שישית
24,הדרור 20,92.3,"2024","1969600",8730-2-8,דירה בבית קומות,4,ראשונה
25,דוכיפת 10,108.8,"2024","4150000",8730-58-1,קוטג' דו משפחתי,5,קרקע+ראשונה
26,הפארק 29,124.05,"2024","3110000",9090-9-18,דירה בבית קומות,5,רביעית
27,הפארק 17,110.2,"2024","3360000",8731-18-2,דירה בבית קומות,5,קרקע
28,הזמיר 12,77.9,"2024","2300000",8731-32-8,דירה בבית קומות,3,קרקע
29,הנשר 6,87.5,"2024","2270000",8731-11-7,דירה בבית קומות,4,קרקע
30,הברבור 9,68,"2024","1600000",8731-25-18,דירה בבית קומות,3,שניה
31,התור 5,85,"2024","1920000",8731-28-2,דירה בבית קומות,4,ראשונה
32,הברבור 15,68,"2024","1550000",8731-22-3,דירה בבית קומות,3,ראשונה
33,האלונים 26,99,"2024","2350000",9090-3-116,דירה בבית קומות,4,עשירית
34,הנשר 5,84.7,"2024","2250000",8730-6-2,דירה בבית קומות,4,קרקע
35,הזמיר 12,86.65,"2024","2200000",8731-32-3,דירה בבית קומות,4,ראשונה
36,הפארק 29,121.6,"2024","2830000",9090-9-4,דירה בבית קומות,5,ראשונה
37,האלונים 1,80,"2024","2480000",8731-19-58,דירה בבית קומות,3,אחת עשרה
38,האלונים 1,170,"2024","5650000",8731-19-59,דירת גג,6,חמש עשרה
39,האלונים 1,112,"2024","3055000",8731-19-60,דירה בבית קומות,4,תשיעית
40,האלונים 1,114,"2024","2868000",8731-19-61,דירה בבית קומות,4,שישית
41,הזמיר 19,70.9,"2024","1675000",8730-7-9,דירה בבית קומות,3,ראשונה
42,הגוזל 10,80.8,"2024","1950000",8730-24-25,דירה בבית קומות,4,קרקע
43,האלונים 28,114,"2024","3050000",9090-3-171,דירה בבית קומות,5,חמישית
44,האלונים 26,99,"2024","2670000",9090-3-136,דירה בבית קומות,4,חמש עשרה
45,הזמיר 20,114.8,"2024","2370000",8730-28-25,דירה בבית קומות,4,שביעית
46,דוכיפת 22,138.55,"2024","3700000",8730-41-2,דירה בבית קומות,6,קרקע+ראשונה
47,הפארק 29,121.6,"2023","2940000",9090-9-21,דירה בבית קומות,5,חמישית
48,הגוזל 10,103.4,"2023","2230000",8730-24-23,דירה בבית קומות,4,שניה+שלישית
49,האלונים 1,113,"2023","2760000",8731-19-62,דירה בבית קומות,4,חמישית
50,האלונים 1,113,"2023","2760000",8731-19-48,לא ידוע,4,חמישית
51,הפארק 29,121.6,"2023","2900000",9090-9-8,דירה בבית קומות,5,שנייה
52,האלונים 26,114,"2023","2700000",9090-3-126,דירה בבית קומות,5,שלוש עשרה
53,הברבור 15,68,"2023","1590000",8731-22-11,דירה בבית קומות,3,שניה
54,האלונים 1,80,"2023","2400000",8731-19-63,דירה בבית קומות,3,שלישית
55,האלונים 1,80,"2023","2400000",8731-19-47,לא ידוע,1,שלישית
56,הברבור 17,68,"2023","1920000",8731-21-8,דירת גן,3,קרקע
57,הפארק 17,112,"2023","2648000",8731-18-6,דירה בבית קומות,5,שניה
58,האלונים 1,80,"2023","2440000",8731-19-64,דירה בבית קומות,3,שלישית
59,האלונים 1,80,"2023","2440000",8731-19-46,לא ידוע,3,שלישית
60,הדרור 33,75,"2023","2050000",8730-9-14,דירה בבית קומות,4,קרקע
61,האלונים 1,לא ידוע,"2023","80000",8731-19-65,מחסנים,לא ידוע,לא ידוע
62,האלונים 1,לא ידוע,"2023","80000",8731-19-45,לא ידוע,1,לא ידוע
63,הדרור 33,55.6,"2023","450000",8730-9-10,דירה בבית קומות,2.5,ראשונה
64,האלונים 26,104,"2023","2925000",9090-3-144,דירה בבית קומות,4,שבע עשרה
65,הנשר 5,81.2,"2023","1700000",8730-6-24,דירה בבית קומות,3,שניה
66,התור 3,141,"2023","2300000",8731-29-8,דירת גג,5,ראשונה
67,הפארק 25,156.62,"2023","4810000",9090-5-40,דירת גג,5,תשיעית
68,האלונים 1,132,"2023","3390000",8731-19-66,דירה בבית קומות,5,שתים עשרה
69,האלונים 1,132,"2023","3390000",8731-19-44,לא ידוע,5,שתים עשרה
70,הזמיר 17,82.4,"2023","1890000",8730-6-12,דירה בבית קומות,4,שניה
71,הפארק 27,115.7,"2023","2950000",9090-8-10,דירה בבית קומות,4,שלישית
72,הברבור 1,86.97,"2023","1820000",8731-34-18,דירה בבית קומות,4,שניה
73,הנשר 6,82.4,"2023","2100000",8731-11-18,דירה בבית קומות,4,שניה
74,הזמיר 10,84.48,"2023","2350000",8731-33-1,דירה בבית קומות,4,קרקע
75,הגוזל 14,73.9,"2023","146000",8730-24-62,דירה בבית קומות,3,קרקע
76,האלונים 1,132,"2022","3219000",8731-19-67,דירה בבית קומות,5,תשיעית
77,האלונים 1,132,"2022","3219000",8731-19-43,לא ידוע,5,תשיעית
78,הנשר 3,82.4,"2022","1830000",8730-5-18,דירה בבית קומות,4,שניה
79,התור 4,148.9,"2022","210000",8731-64-1,קוטג' דו משפחתי,7,קרקע+ראשונה
80,הברבור 11,68,"2022","1820000",8731-24-1,דירה בבית קומות,3,קרקע
81,הפארק 23,99,"2022","2480000",9090-3-30,דירה בבית קומות,4,שביעית
82,האלונים 26,99,"2022","2750000",9090-3-92,דירה בבית קומות,4,רביעית
83,הברבור 9,85,"2022","2365000",8731-25-7,דירה בבית קומות,4,קרקע
84,הזמיר 12,86.65,"2022","2250000",8731-32-9,דירה בבית קומות,4,ראשונה
85,הדרור 17,129.9,"2022","3900000",8730-59-2,קוטג' דו משפחתי,6,קרקע+ראשונה
