city,neighborhood,transaction_id,שם העיר,שם השכונה,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
פתח תקווה,קריית מטלון,2,פתח תקווה,קריית מטלון,רמא 24,228,2025,299000,6191-9-29,דירה בבית,8,1311
פתח תקווה,קריית מטלון,3,פתח תקווה,קריית מטלון,רמא 24,228,2025,300000,6191-9-30,דירה בבית,8,1316
פתח תקווה,קריית מטלון,6,פתח תקווה,קריית מטלון,גוש חלב 21,67,2024,525000,6191-9-27,דירה בבית,3,7836
פתח תקווה,קריית מטלון,9,פתח תקווה,קריית מטלון,עולי הגרדום 16,285,2024,2792000,6193-187-3,קוטג' חד משפחתי,7,9796
פתח תקווה,קריית מטלון,12,פתח תקווה,קריית מטלון,הצפירה 7,130,2024,215000,6193-422-1,קוטג' חד משפחתי,6,1654
פתח תקווה,קריית מטלון,13,פתח תקווה,קריית מטלון,עין גדי 3,107,2024,2825000,6193-325-3,קוטג' דו משפחתי,4,26402
פתח תקווה,קריית מטלון,17,פתח תקווה,קריית מטלון,עין גדי 3,80,2023,350000,6193-325-2,קוטג' חד משפחתי,4,4375
פתח תקווה,קריית מטלון,19,פתח תקווה,קריית מטלון,זאב יעבץ 8,185,2023,354000,6193-107-2,קוטג' דו משפחתי,6,1914
פתח תקווה,קריית מטלון,20,פתח תקווה,קריית מטלון,מסדה 66,260,2023,1254000,6193-430-1,קוטג' דו משפחתי,7,4823
פתח תקווה,קריית מטלון,25,פתח תקווה,קריית מטלון,נפש חיה 1,77,2023,1890000,6191-9-24,דירה בבית,4,24545
פתח תקווה,קריית מטלון,26,פתח תקווה,קריית מטלון,נפש חיה 1,73,2023,935000,6191-9-23,דירה בבית,3.5,12808
פתח תקווה,קריית מטלון,27,פתח תקווה,קריית מטלון,מסדה 45,160,2022,4570000,6193-434-1,דירה בבית,6,28563
פתח תקווה,קריית מטלון,28,פתח תקווה,קריית מטלון,זאב יעבץ 2,70,2022,281000,6193-550-2,קוטג' חד משפחתי,3,4014
פתח תקווה,קריית מטלון,30,פתח תקווה,קריית מטלון,גוש חלב 1,106,2022,3184000,6191-8-35,דירה בבית,4,30038
פתח תקווה,קריית מטלון,32,פתח תקווה,קריית מטלון,עין גדי 48,282,2022,4750000,6193-585-1,דירה בבית,1,16844
פתח תקווה,קריית מטלון,33,פתח תקווה,קריית מטלון,השדרה 12,160,2022,4300000,6191-8-34,דירה בבית,5,26875
פתח תקווה,קריית מטלון,34,פתח תקווה,קריית מטלון,מסדה 10,250,2022,848000,6193-312-1,דירה בבית,6,3392
פתח תקווה,קריית מטלון,36,פתח תקווה,קריית מטלון,עולי הגרדום 11,115,2022,3250000,6193-182-2,קוטג' חד משפחתי,4,28261
פתח תקווה,קריית מטלון,41,פתח תקווה,קריית מטלון,גוש חלב 17,78,2021,1685000,6191-8-33,דירה בבית,4,21603
