מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
30,קורדובירו 13,71,2024,2600000,30168-127-6,דירה בבית,3,36620
31,חיים ויטל 8,95,2024,3800000,30160-127-23,דירה בבית,5,40000
33,0,90,2024,3650000,30260-189-19,דירה בבית,3,40556
35,כנפי נשרים 14,105,2024,4001000,30260-188-22,דירה בבית,4,38105
36,כנפי נשרים 14,90,2024,3660000,30260-188-23,דירה בבית,3,40667
40,ימין אבות 12,100.63,2024,3280000,30157-131-4,דירה בבית,4,32595
41,0,106,2024,2566000,30260-119-22,דירה בבית,4,24208
44,0,111.8,2024,4000000,30260-119-19,דירה בבית,4,35778
45,0,95.4,2024,3333000,30260-119-2,דירה בבית,5,34937
46,פנחס קהתי 2,82,2024,3000000,30230-102-53,דירה בבית,4,36585
47,נג'ארה 2,140.7,2024,4730000,30160-143-16,דירה בבית,6,33618
48,0,106,2024,4000000,30260-189-20,דירה בבית,4,37736
49,0,63,2024,1746000,30260-119-34,דירה בבית,3,27714
50,גבעת שאול 10,60,2024,2850000,30096-46-7,דירה בבית,3,47500
54,פנחס קהתי 2,111,2024,5050500,30230-102-54,דירה בבית,4,45500
55,הרב שרירא 9,114,2024,4000000,30151-103-13,דירה בבית,4,35088
57,גבעת שאול 10,60,2024,3125000,30096-46-5,דירה בבית,3,52083
59,כתב סופר 16,23.9,2024,1100000,30096-16-25,דירה בבית,2,46025
60,0,60,2024,2500000,30151-131-3,דירה בבית,3,41667
62,0,70.5,2024,1818000,30260-119-25,דירה בבית,3,25787
63,כנפי נשרים 14,105,2024,4200000,30260-188-24,דירה בבית,4,40000
66,גבעת שאול 24,77.87,2024,3500000,30096-98-12,דירה בבית,4,44947
67,0,96.2,2024,2486000,30260-119-32,דירה בבית,5,25842
68,כנפי נשרים 14,110,2024,4130000,30260-188-25,דירה בבית,4,37545
72,0,106,2024,3972000,30260-189-22,דירה בבית,4,37472
74,כנפי נשרים 14,106,2024,4139000,30260-188-26,דירה בבית,4,39047
77,עמרם גאון 18,85.5,2024,3550000,30151-127-26,דירה בבית,4,41520
78,כנפי נשרים 14,106,2024,4118700,30260-188-27,דירה בבית,4,38856
80,0,106,2024,3950000,30260-189-24,דירה בבית,4,37264
82,גבעת שאול 27,108.9,2024,2825000,30259-114-70,דירה בבית,4,25941
83,0,106,2024,3996000,30260-189-26,דירה בבית,4,37698
84,העלוי 1,68,2024,2850000,30162-93-2,דירה בבית,4,41912
85,כתב סופר 20,42,2024,1900000,30096-66-28,דירה בבית,2,45238
