מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
640,גורקי 13,56.33,2018,1525000,7024-45-3,דירה בבית,2,27073
641,מיכאלאנג'לו 21,66.6,2018,3040000,7023-159-18,דירה בבית,3,45646
642,אלברט קיוסו 3,62.2,2018,1260000,7023-141-32,דירה בבית,3,20257
645,שמואל ירחינאי 8,72,2018,2650000,7045-275-9,דירה בבית,3,36806
646,שבטי ישראל 16,55.74,2018,200000,7023-121-1,דירה בבית,1,3588
647,ציהתלי 56,47,2018,1515100,7047-138-5,דירה בבית,3,32236
648,מאור עיניים 11,189,2018,3500000,7047-18-1,קוטג' דו משפחתי,5,18519
649,ציהתלי 2,61.95,2018,3200000,7045-227-43,דירה בבית,3.5,51655
650,יעקב יוסף כץ 18,81,2018,2170000,7047-116-1,דירה בבית,4,26790
651,ציהתלי 31,69.34,2018,210000,7045-193-4,דירה בבית,2.5,3029
652,דב ממזריץ 10,47,2018,1750000,7047-191-39,דירה בבית,2,37234
653,הבעשט 1,47,2018,1450000,7047-193-4,דירה בבית,2,30851
654,0,76,2018,2410000,7045-13-22,דירה בבית,3,31711
655,אלברט קיוסו 9,62,2018,1330000,7023-133-11,דירה בבית,3,21452
656,הבעשט 9,23,2018,1000000,7047-192-8,דירה בבית,1.5,43478
658,הבעשט 19,47,2018,1535000,7047-197-15,דירה בבית,2,32660
659,ישראל מריז'ין 17,47,2018,1600000,7047-140-33,דירה בבית,2.5,34043
660,ציהתלי 25,86.3,2018,2450000,7045-189-8,דירה בבית,3.5,28389
661,הרבי מלילוב 1,76.4,2018,3180000,7045-161-3,דירה בבית,4,41623
662,ציהתלי 57,47,2018,1400000,7047-155-2,דירה בבית,2.5,29787
663,יהודה הימית 29,64,2018,2320000,7023-158-18,דירה בבית,3,36250
665,ציונה תג'ר 21,82.95,2018,1288000,7023-74-2,דירה בבית,3,15527
666,הבעשט 11,47,2018,777000,7047-195-18,דירה בבית,2,16532
667,שבטי ישראל 41,50,2018,1150000,7024-214-20,דירה בבית,2,23000
668,פושקין 6,47.4,2018,1450000,7024-6-2,דירה בבית,2,30591
669,ציונה תג'ר 3,76.45,2018,2600000,7023-60-3,דירה בבית,3,34009
671,שבטי ישראל 14,45.7,2018,2300000,7023-28-18,דירה בבית,2,50328
672,דב ממזריץ 18,47,2018,1630000,7047-199-30,דירה בבית,2,34681
673,שבטי ישראל 16,70.23,2018,2320000,7023-121-17,דירה בבית,4,33034
674,יעקב יוסף כץ 13,81,2018,1769000,7047-97-2,דירה בבית,3,21840
675,נחמן מברסלב 6,78.65,2018,2740000,7047-102-7,דירה בבית,4,34838
676,שבטי ישראל 17,52.45,2018,1750000,7076-30-19,דירה בבית,3,33365
677,0,64,2018,3350000,7045-198-51,דירה,4,52344
678,דאנטה 6,54.4,2018,2350000,7024-35-3,דירה בבית,3,43199
679,0,490,2018,5840000,7045-82-1,קוטג' דו משפחתי,6,11918
680,אלברט קיוסו 11,61.4,2018,1500000,7023-132-14,דירה בבית,3,24430
681,גורקי 12,87,2018,2345000,7024-54-2,דירה בבית,3,26954
682,יהודה הימית 25,63,2018,2549000,7023-165-26,דירה בבית,3,40460
684,ציהתלי 57,47,2018,1750000,7047-155-14,דירה בבית,3,37234
685,יהודה הימית 25,50,2018,2105000,7023-165-27,דירה בבית,2,42100
686,גורקי 12,87,2018,716000,7024-54-3,דירה בבית,3,8230
687,יהודה הימית 25,50,2018,2113000,7023-165-28,דירה בבית,2,42260
688,יהודה הימית 25,52,2018,3241000,7023-165-29,דירה בבית,3,62327
689,יהודה הימית 25,51,2018,2165000,7023-165-30,דירה בבית,3,42451
691,מיכאלאנג'לו 22,99.95,2018,1459000,7023-37-7,דירה בבית,4,14597
692,יהודה הימית 25,49,2018,2080000,7023-165-31,דירה בבית,2,42449
693,הבעשט 15,47,2018,1550000,7047-196-11,דירה בבית,2.5,32979
695,יהודה הימית 25,56,2018,2318000,7023-165-32,דירה בבית,2,41393
696,0,73,2018,2730000,7045-13-23,דירה בבית,3,37397
697,ירושלים 98,59.5,2018,2450000,7024-120-9,דירה בבית,3,41176
698,ארליך 29,103.1,2018,2542000,7024-79-6,דירה בבית,4,24656
699,הבעשט 19,47,2018,1460000,7047-197-10,דירה בבית,2,31064
700,יהודה הימית 25,69,2018,2320000,7023-165-7,דירה בבית,3,33623
701,ישראל מריז'ין 17,59,2018,900000,7047-140-26,דירה בבית,2,15254
702,ירושלים 94,64.4,2018,1850000,7024-117-16,דירה בבית,3,28727
703,יהודה הימית 21,54,2018,2375000,7023-27-17,דירה בבית,3,43981
704,יהודה הימית 25,50,2018,2053000,7023-165-34,דירה בבית,2,41060
705,מיכאלאנג'לו 21,73.7,2018,3374000,7023-159-42,דירה בבית,3,45780
706,יפת 97,93,2018,1670000,7047-3-4,דירה בבית,4,17957
707,ציהתלי 25,87.2,2018,2475000,7045-189-22,דירה בבית,4,28383
709,שבטי ישראל 14,57.5,2018,2025000,7023-28-17,דירה בבית,3,35217
710,נחמן מברסלב 14,81,2018,1850000,7047-72-2,דירה בבית,3,22840
711,0,62,2018,2496000,7045-13-24,דירה בבית,3,40258
712,יהודה הימית 25,69,2018,2370000,7023-165-6,דירה בבית,3,34348
714,ציהתלי 45,47,2018,1720000,7047-149-5,דירה בבית,3,36596
715,שבטי ישראל 41,50,2018,1550000,7024-214-29,דירה בבית,2,31000
716,ציהתלי 53,47,2018,550000,7047-153-1,דירה בבית,2.5,11702
717,שבטי ישראל 81,63,2018,939000,7045-103-19,דירה בבית,2,14905
718,שבטי ישראל 81,62.67,2018,1195000,7045-103-1,דירה בבית,3,19068
719,דב ממזריץ 15,68.5,2018,2300000,7047-132-1,דירה בבית,3,33577
720,שבטי ישראל 22,97,2018,2500000,7023-39-20,דירה בבית,4,25773
721,0,73,2018,2820000,7045-13-25,דירה בבית,3,38630
722,הבעשט 11,47,2018,1470000,7047-195-11,דירה בבית,2,31277
723,יהודה הימית 45,90,2018,2600000,7023-10-4,דירה בבית,3,28889
724,יהודה הימית 25,82,2018,5060000,7023-165-35,דירה בבית,4,61707
725,הרבי מקוטוב 5,81,2018,2949000,7045-139-1,דירה בבית,4,36407
726,דב ממזריץ 18,47,2018,1500000,7047-199-5,דירה בבית,2.5,31915
