מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,יבנה,נאות אשכול,הצבעוני 37,75,2025,1680000,5147-3-45,דירה בבית,3,22400
2,יבנה,נאות אשכול,הדרור 64,106.5,2025,2250000,5147-6-10,דירה בבית,4,21127
3,יבנה,נאות אשכול,העצמאות 34,65,2025,933000,4944-65-17,דירה בבית,4,14354
4,יבנה,נאות אשכול,אהרון חג'ג' 28,67.1,2025,1830000,3506-122-14,דירה בבית,3,27273
6,יבנה,נאות אשכול,הסביון 1,52.63,2025,1400000,4943-89-17,דירה בבית,3,26601
7,יבנה,נאות אשכול,רקפת 20,61.16,2025,1520000,4943-104-26,דירה בבית,4,24853
8,יבנה,נאות אשכול,הצבעוני 45,80,2025,2500000,5147-2-12,דירה בבית,4,31250
9,יבנה,נאות אשכול,אהרון חג'ג' 30,79.3,2025,1858000,3506-122-25,דירה בבית,4,23430
10,יבנה,נאות אשכול,הדרור 62,106.5,2025,1800000,5147-6-41,דירה בבית,4,16901
11,יבנה,נאות אשכול,אהרון חג'ג' 26,86.6,2025,1400000,3506-122-37,דירה בבית,4,16166
12,יבנה,נאות אשכול,הצבעוני 21,75,2025,1770000,5147-4-16,דירה בבית,3,23600
13,יבנה,נאות אשכול,הנרקיס 11,52.63,2025,1585000,4943-93-7,דירה בבית,3,30116
14,יבנה,נאות אשכול,הרב בוכריס 4,46,2025,899000,4944-18-16,דירה בבית,3,19543
15,יבנה,נאות אשכול,העצמאות 40,84,2025,2050000,4944-62-6,דירה בבית,4,24405
16,יבנה,נאות אשכול,אהרון חג'ג' 26,68,2025,1750000,3506-122-64,דירה בבית,3,25735
18,יבנה,נאות אשכול,החבצלת 2,94.97,2025,2000000,4944-23-11,דירה בבית,5,21059
19,יבנה,נאות אשכול,הנרקיס 1,52.63,2025,1565000,4943-90-23,דירה בבית,3,29736
20,יבנה,נאות אשכול,דואני 65,84,2024,1800000,4944-60-1,דירה בבית,4,21429
23,יבנה,נאות אשכול,החבצלת 1,81,2024,1722000,4944-143-20,דירה בבית,4,21259
24,יבנה,נאות אשכול,רקפת 20,61.16,2024,1550000,4943-104-28,דירה בבית,4,25343
25,יבנה,נאות אשכול,רקפת 4,55.97,2024,1520000,4943-98-1,דירה בבית,3,27157
26,יבנה,נאות אשכול,הצבעוני 19,75,2024,1695000,5147-4-9,דירה בבית,3,22600
27,יבנה,נאות אשכול,הצבעוני 45,75,2024,1700000,5147-2-4,דירה בבית,3,22667
28,יבנה,נאות אשכול,הצבעוני 43,109,2024,1960000,5147-2-43,דירה בבית,4,17982
29,יבנה,נאות אשכול,החבצלת 5,63.14,2024,1590000,4944-139-1,דירה בבית,3,25182
30,יבנה,נאות אשכול,השושנים 4,86,2024,1760000,4943-31-3,דירה בבית,4,20465
31,יבנה,נאות אשכול,הנרקיס 11,52.63,2024,1450000,4943-93-15,דירה בבית,3,27551
