מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
548,יחזקאל 6,36.9,2018,1000000,7932-211-5,דירה בבית,2,27100
549,ועידת הלסינקי 9,58,2018,940000,7932-552-7,דירה בבית,2.5,16207
551,עליה 8,73.6,2018,1020000,7932-560-6,דירה בבית,3,13859
552,הנביאים 14,144,2018,1800000,7940-44-1,דירה בבית,5,12500
553,יחזקאל 31,78.1,2018,1320000,7933-213-22,דירה בבית,4,16901
556,שמואל 1,37,2018,1280000,7933-148-3,דירה בבית,3,34595
557,יחזקאל 30,48.4,2018,900000,7932-254-13,דירה בבית,2.5,18595
559,בן צבי 81,93.2,2018,1350000,9053-14-16,דירה בבית,4,14485
560,ירמיהו 7,39.55,2018,900000,7932-266-2,דירה בבית,3,22756
561,נחום 29,49.5,2018,1137000,7933-203-18,דירה בבית,3,22970
563,נצח ישראל 3,66.2,2018,1000000,7932-562-9,דירה בבית,3,15106
564,עלייה 1,66.2,2018,362000,7932-557-31,דירה בבית,3,5468
572,יונה 5,25,2018,1200000,7933-283-1,קוטג' דו משפחתי,1,48000
576,שמואל 41,100,2018,1370000,7940-48-2,דירה בבית,4,13700
577,נחום 27,36.1,2018,785000,7933-202-14,דירה בבית,2,21745
580,עלייה 6,73.6,2018,880000,7932-558-22,דירה בבית,3,11957
582,נחום 33,73.3,2018,1430000,7933-204-14,דירה בבית,4,19509
584,בן צבי 87,70.6,2018,1360000,9053-12-59,דירה בבית,3,19263
586,עליה 8,73.6,2018,1060000,7932-560-5,דירה בבית,3,14402
587,שמואל 20,108,2018,1430000,7933-136-4,דירה בבית,4,13241
588,ועידת הלסינקי 6,66,2018,400000,7932-549-6,דירה בבית,3,6061
589,נחמיה 32,65,2018,1000000,7940-88-2,דירה בבית,3,15385
590,יחזקאל 7,61.6,2018,800000,7933-329-29,דירה בבית,3,12987
591,יחזקאל 21,82.3,2018,1200000,7933-343-5,דירה בבית,3.5,14581
592,יחזקאל 26,38.5,2018,790000,7932-259-5,דירה בבית,2,20519
593,קדושי עיראק 19,40.8,2018,937000,7932-204-7,דירה בבית,2,22966
594,יחזקאל 33,78.2,2018,1500000,7933-213-34,דירה בבית,4,19182
595,יחזקאל 21,82.3,2018,1090000,7933-343-10,דירה בבית,4,13244
598,עזרא 27,44.4,2018,540000,7933-244-1,דירה בבית,2,12162
