מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,תל אביב - יפו,המשתלה,סשה ארגוב 13,82.35,2025,3225000,6615-300-95,דירה בבית,4,39162
2,תל אביב - יפו,המשתלה,פרנץ קפקא 3,104.55,2025,4650000,6332-175-85,דירה בבית,4,44476
3,תל אביב - יפו,המשתלה,משה וילנסקי 43,101.4,2025,4100000,6332-177-72,דירה בבית,4,40434
4,תל אביב - יפו,המשתלה,קול משה 1,101.35,2025,4475000,6615-284-35,דירה בבית,4.5,44154
5,תל אביב - יפו,המשתלה,סשא ארגוב 16,109.85,2025,4600000,6615-306-28,דירה בבית,4,41875
6,תל אביב - יפו,המשתלה,משה וילנסקי 45,101.4,2025,4640000,6332-177-117,דירה בבית,4,45759
7,תל אביב - יפו,המשתלה,דוד אבידן 18,83.5,2025,4000000,6615-299-79,דירה בבית,4,47904
8,תל אביב - יפו,המשתלה,סשה ארגוב 64,98.3,2025,4850000,6332-182-28,דירה בבית,4,49339
10,תל אביב - יפו,המשתלה,משה וילנסקי 43,108.4,2024,4375000,6332-177-178,דירה בבית,4.5,40360
11,תל אביב - יפו,המשתלה,פרנץ קפקא 3,128.7,2024,192000,6332-175-98,דירה בבית,5,1492
12,תל אביב - יפו,המשתלה,משה וילנסקי 45,119.1,2024,5235000,6332-177-108,דירה בבית,5,43955
13,תל אביב - יפו,המשתלה,דוד אבידן 12,117.4,2024,4450000,6615-301-47,דירה בבית,5,37905
14,תל אביב - יפו,המשתלה,דוד אבידן 18,134.1,2024,4750000,6615-299-128,דירה בבית,5,35421
15,תל אביב - יפו,המשתלה,מרדכי זעירא 11,294.4,2024,5000000,6332-161-86,קוטג' דו משפחתי,5,16984
16,תל אביב - יפו,המשתלה,לוין קיפניס 7,65.75,2024,2800000,6615-304-123,דירה בבית,3,42586
17,תל אביב - יפו,המשתלה,וילינסקי משה 3,85,2024,4250000,6615-311-15,דירה בבית,4,50000
18,תל אביב - יפו,המשתלה,סשה ארגוב 13,95.5,2024,4200000,6615-300-77,דירה בבית,4,43979
19,תל אביב - יפו,המשתלה,לוין קיפניס 7,145.75,2024,5960000,6615-304-83,דירה בבית,5,40892
20,תל אביב - יפו,המשתלה,דוד אבידן 18,81,2024,3400000,6615-299-155,דירה בבית,4,41975
21,תל אביב - יפו,המשתלה,דוד אבידן 12,71.25,2024,1350000,6615-301-26,דירה בבית,3,18947
