מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,מרומי שדה 3,87,"2025","2940000",63797-1306-1,דירה בבית קומות,3,שניה
2,נתיבות המשפט 89,70,"2025","1830000",63797-2834-1,דירה בבית קומות,3,שלישית
3,שאגת אריה 11,182,"2025","3750000",63797-1813-1,דירה בבית קומות,6,לא ידוע
4,משך חכמה 12,52,"2025","1450000",63648-511-1,דירה בבית קומות,3,לא ידוע
5,קצות החושן 5,106,"2025","1975000",63797-1507-1,דירה בבית קומות,4,ראשונה
6,חזון דוד 9,72,"2025","2080000",63797-3011-1,דירה בבית קומות,3,לא ידוע
7,אבני נזר 10,95,"2025","1890000",63797-427-1,דירה בבית קומות,3,ראשונה
8,שאגת אריה 13,180,"2025","3300000",63797-1815-1,דירה בבית קומות,5,תשיעית
9,נתיבות המשפט 103,91,"2025","2300000",63797-2844-1,דירה בבית קומות,4,ראשונה
10,אבני נזר 4,108,"2025","3450000",63797-437-1,דירה בבית קומות,4,שישית
11,אבני נזר 5,115,"2025","235000",63797-430-1,דירה בבית קומות,5,לא ידוע
12,נתיבות המשפט 71,50,"2025","750000",63797-2820-1,דירה בבית קומות,2,שלישית
13,משך חכמה 14,54,"2025","1535000",63797-511-1,דירה בבית קומות,2,ראשונה
14,קצות החושן 11,83,"2025","2500000",63797-1511-1,דירה בבית קומות,3,רביעית
15,קצות החושן 17,74,"2025","1865000",63797-1517-1,דירה בבית קומות,3,שלישית
16,נתיבות המשפט 57,80,"2025","1980000",63797-2806-1,דירה בבית קומות,3,לא ידוע
17,חזון דוד 25,73,"2025","1950000",63797-3017-1,דירה בבית קומות,3,שלישית
18,חפץ חיים 18,84,"2025","2050000",63797-607-1,דירה בבית קומות,3,ראשונה
19,נתיבות המשפט 63,81,"2025","1820000",63797-2812-1,דירה בבית קומות,3,ראשונה
20,נתיבות המשפט 9,99,"2025","2800000",63797-812-1,דירה בבית קומות,4,לא ידוע
21,מרומי שדה 15,90,"2025","1925000",63797-1316-1,דירה בבית קומות,3,ראשונה
22,חזון דוד 13,100,"2025","2400000",63797-3013-1,דירה בבית קומות,4,לא ידוע
23,אור החיים 7,77,"2025","1775000",63797-220-1,דירה בבית קומות,3,שלישית
24,שדי חמד 14,77,"2025","2000000",63797-327-1,דירה בבית קומות,3,ראשונה
25,נתיבות המשפט 59,81,"2025","1750000",63797-2808-1,דירה בבית קומות,3,חמישית
26,נתיבות המשפט 107,67,"2025","1680000",63797-2848-1,דירה בבית קומות,2,לא ידוע
27,אור החיים 11,82,"2025","1735000",63797-216-1,דירה בבית קומות,3,שלישית
28,מסילת יוסף 40,105,"2025","2100000",63797-786-1,דירה בבית קומות,4,לא ידוע
29,משך חכמה 2,79,"2025","1570000",63648-2022-3,דירה בבית קומות,3,חמישית
30,שאגת אריה 3,110,"2025","2640000",63797-1805-1,דירה בבית קומות,5,שניה
