מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","אבן גבירול 51","77","20/07/2025","1150000","39526-1-2","דירה בבית קומות","4","קרקע"
"2","משה דיין 177","60","08/07/2025","610000","39518-106-6","דירה בבית קומות","3","שניה"
"3","אבן עזרא 19","61.6","25/06/2025","670000","39527-7-7","דירה בבית קומות","3","ראשונה"
"4","יוסף קארו 3","74.4","10/06/2025","690000","39527-14-16","דירה בבית קומות","4","ראשונה"
"5","אבן גבירול 5","74.4","08/06/2025","730000","39526-10-15","דירה בבית קומות","4","ראשונה"
"6","אבן גבירול 28","61.5","03/06/2025","550000","39526-4-3","דירה בבית קומות","3","ראשונה"
"7","אלחריזי 5","69.5","28/05/2025","625000","39526-18-25","דירה בבית קומות","3","שביעית"
"8","אבן גבירול 14","74.4","27/05/2025","770000","39526-6-23","דירה בבית קומות","4","שניה"
"9","משה דיין 177","60","21/05/2025","480000","39518-106-16","דירה בבית קומות","3","רביעית"
"10","אבן גבירול 28","74.4","20/05/2025","730000","39526-4-4","דירה בבית קומות","4","ראשונה"
"11","יהודה הלוי 27","64","14/05/2025","674700","39526-15-5","דירה בבית קומות","3","שניה"
"12","הרב שלום שבזי 6","61.5","08/05/2025","590000","39527-2-11","דירה בבית קומות","3","ראשונה"
"13","אבן גבירול 43","61.5","10/04/2025","612000","39526-3-3","דירה בבית קומות","3","ראשונה"
"14","יהודה הלוי 15","74.4","07/04/2025","780000","39526-14-16","דירה בבית קומות","4","ראשונה"
"15","יהודה הלוי 3","74.4","30/03/2025","750000","39526-13-12","דירה בבית קומות","4","שניה"
"16","יהודה הלוי 17","74.4","23/03/2025","1100000","39526-14-20","דירת גן","4","קרקע"
"17","יהודה הלוי 17","61.5","20/03/2025","670000","39526-14-28","דירה בבית קומות","3","ראשונה"
"18","יהודה הלוי 21","61.5","04/03/2025","470000","39526-15-24","דירה בבית קומות","3","שניה"
"19","אלחריזי 14","61.5","27/02/2025","855000","39527-9-17","דירה בבית קומות","3","קרקע"
"20","הרב שלום שבזי 6","61.5","27/02/2025","640000","39527-2-9","דירה בבית קומות","3","קרקע"
"21","אבן גבירול 25","61.5","17/02/2025","580000","39526-8-18","דירה בבית קומות","3","שניה"
"22","יוסף קארו 470","67.1","17/02/2025","678000","39527-17-18","דירה בבית קומות","3","חמישית"
"23","יוסף קארו 9","64","05/02/2025","638000","39527-13-24","דירה בבית קומות","3","שניה"
"24","אבן גבירול 10","74.4","05/02/2025","747000","39526-11-12","דירה בבית קומות","4","שניה"
"25","אלחריזי 7","67.1","02/02/2025","640000","39526-19-26","דירה בבית קומות","3","שביעית"
"26","יהודה הלוי 33","74.4","20/01/2025","750000","39527-15-21","דירה בבית קומות","4","ראשונה"
"27","אבן גבירול 21","61.5","16/01/2025","640000","39526-8-5","דירה בבית קומות","3","שניה"
"28","אבן גבירול 43","74.4","14/01/2025","710000","39526-3-4","דירה בבית קומות","4","ראשונה"
"29","יוסף קארו 471","67.1","02/01/2025","625000","39527-18-30","דירה בבית קומות","3","שמינית"
"30","משה דיין 177","60","29/12/2024","510000","39518-106-10","דירה בבית קומות","3","שלישית"
