מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,לוי אשכול 59,110,2025,3546000,6496-368-7,דירה בבית,4,32236
2,לוי אשכול 109,75,2025,2780000,6496-380-65,דירה בבית,3,37067
3,לוי אשכול 109,54,2025,3045000,6496-380-41,דירה בבית,3,56389
4,לוי אשכול 103,58.4,2025,2840000,6496-380-40,דירה בבית,3,48630
5,לוי אשכול 59,163,2025,6706000,6496-368-8,דירה בבית,5,41141
6,לוי אשכול 109,75,2025,3490000,6496-380-66,דירה בבית,4,46533
8,לוי אשכול 99,58.4,2025,2780000,6496-380-17,דירה בבית,3,47603
9,לוי אשכול 103,54,2025,3370000,6496-380-36,דירה בבית,3,62407
10,לוי אשכול 103,58.4,2025,2820000,6496-380-33,דירה בבית,3,48288
11,לוי אשכול 99,58.4,2025,2760000,6496-380-12,דירה בבית,3,47260
12,לוי אשכול 99,58.4,2025,3310000,6496-380-18,דירה בבית,3,56678
13,לוי אשכול 39,88,2025,3040000,6496-371-8,דירה בבית,3,34545
14,לוי אשכול 109,58.4,2025,3390000,6496-380-45,דירה בבית,3,58048
15,לוי אשכול 99,58.4,2025,2740000,6496-380-5,דירה בבית,3,46918
16,לוי אשכול 101,58.4,2025,3000000,6496-380-27,דירה בבית,3,51370
17,לוי אשכול 99,58.4,2025,2960000,6496-380-13,דירה בבית,3,50685
18,לוי אשכול 109,128,2025,4160000,6496-380-67,דירה בבית,5,32500
19,לוי אשכול 101,58.4,2025,3020000,6496-380-31,דירה בבית,3,51712
20,לוי אשכול 109,110,2025,3590000,6496-380-68,דירה בבית,4,32636
21,לוי אשכול 99,58.4,2025,3270000,6496-380-7,דירה בבית,3,55993
22,לוי אשכול 39,128,2025,4180000,6496-371-9,דירה בבית,5,32656
23,לוי אשכול 75,110,2025,3550000,6496-370-36,דירה בבית,4,32273
24,לוי אשכול 109,118,2025,3760000,6496-380-69,דירה בבית,5,31864
25,לוי אשכול 39,128,2025,4000000,6496-371-10,דירה בבית,5,31250
26,לוי אשכול 39,118,2025,3630000,6496-371-11,דירה בבית,5,30763
27,לוי אשכול 75,110,2025,3650000,6496-370-38,דירה בבית,4,33182
