מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","חבצלת השרון 11","64.5","24/07/2025","4880000","6427-192-1","דירה בבית קומות","3","ראשונה"
"2","חבצלת השרון 7","64","17/07/2025","2693000","6427-190-13","דירה בבית קומות","2.5","שביעית"
"3","חבצלת השרון 19","78.09","18/05/2025","2540000","6427-474-6","דירה בבית קומות","4","שלישית"
"4","הרקפת 8","98.46","06/05/2025","3250000","6427-655-3","דירה בבית קומות","4","שניה"
"5","טשרניחובסקי 32","135","06/04/2025","3470000","6427-769-30","דירה בבית קומות","5","קומה ‎10‏"
"6","השרון 12","114.4","11/03/2025","3020000","6427-524-13","דירה בבית קומות","5","ראשונה"
"7","הרקפת 7","111","24/02/2025","3175000","6427-430-4","דירה בבית קומות","4","קומה ‎1‏"
"8","היסמין 16","94","20/02/2025","2825000","6427-523-14","דירה בבית קומות","4","ראשונה"
"9","הרקפת 8","189.24","18/02/2025","6200000","6427-655-9","דירה בבית קומות","6","חמישית+שישית"
"10","השרון 10","152","07/02/2025","3800000","6427-526-26","דירה בבית קומות","6","רביעית +גג"
"11","חבצלת השרון 2","71.74","30/01/2025","2454500","6427-467-10","דירה בבית קומות","3","שלישית"
"12","יסמין 16","109","24/01/2025","3400000","6427-523-2","דירה בבית קומות","5","ראשונה"
"13","הכלנית 11","82.17","30/12/2024","2800000","6427-158-6","דירה בבית קומות","1","שלישית"
"14","היסמין 7","114.36","02/12/2024","3250000","6427-607-3","דירה בבית קומות","5","ראשונה"
"15","הרקפת 7","100.1","28/10/2024","3420000","6427-430-2","דירה בבית קומות","4","קומה ‎0‏, קומה ‎1‏"
"16","חבצלת השרון 8","92","26/09/2024","3350000","6427-426-4","דירה בבית קומות","4","רביעית"
"17","יסמין 3","98","25/09/2024","2400000","6427-635-6","דירה בבית קומות","4","שלישית"
"18","אירוס 8","100.49","24/09/2024","2750000","6427-492-12","דירה בבית קומות","4","רביעית"
"19","השרון 18","97.6","11/09/2024","2960000","6427-658-3","דירה בבית קומות","4","ראשונה"
"20","זאב גלר 28","לא ידוע","04/09/2024","70000","6427-171-5","ללא תיכנון","לא ידוע","לא ידוע"
"21","חבצלת השרון 8","127","18/08/2024","4500000","6427-426-5","דירת גן","4","ראשונה"
"22","זאב גלר 28","132","07/07/2024","3461000","6427-171-6","דירה בבית קומות","5","שלישית"
"23","הכלנית 28","99.5","30/06/2024","2700000","6427-558-10","דירה בבית קומות","4","ראשונה"
"24","הכלנית 17","71.65","25/06/2024","2100000","6427-482-13","דירה בבית קומות","4","רביעית"
"25","השרון 16","156","18/06/2024","4300000","6427-522-28","דירה בבית קומות","7","שישית + גג"
"26","זאב גלר 28","132","10/06/2024","3900000","6427-171-7","דירה בבית קומות","5","רביעית"
"27","אירוס 8","100.49","26/05/2024","2670000","6427-492-9","דירה בבית קומות","4","שלישית"
"28","אירוס 10","127.87","23/05/2024","2970000","6427-493-3","דירה בבית קומות","5","ראשונה"
"29","טשרניחובסקי 32","93","11/04/2024","2430000","6427-769-5","דירה בבית קומות","3","קומה ‎2‏"
"30","הכלנית 22","62.1","12/02/2024","2150000","6427-484-13","דירה בבית קומות","3","רביעית"
"31","טשרניחובסקי 32","112","05/02/2024","2985000","6427-769-22","דירה בבית קומות","4","קומה ‎8‏"
"32","ששת הימים 49","128","11/12/2023","243000","6427-503-18","דירה בבית קומות","5","חמישית"
"33","יסמין 16","109","29/11/2023","2808000","6427-523-10","דירה בבית קומות","5","חמישית"
"34","חבצלת השרון 11","64.5","22/11/2023","2250000","6427-192-4","דירה בבית קומות","3","שניה"
"35","חבצלת השרון 14","113.5","04/10/2023","2750000","6427-161-2","דירה בבית קומות","5","ראשונה"
"36","הרקפת 9","124","28/09/2023","2900000","6427-431-28","דירה בבית קומות","4","חמישית"
"37","ששת הימים 42","לא ידוע","26/09/2023","310000","6427-538-6","משרד","לא ידוע","ראשונה"
"38","הכלנית 3","108.29","20/09/2023","2700000","6427-534-19","דירה בבית קומות","4","חמישית"
"39","טשרניחובסקי 32","120","06/09/2023","3300000","6427-769-39","דירה בבית קומות","5","קומה ‎13‏"
"40","ששת הימים 36","94","04/09/2023","2500000","6427-525-48","דירה בבית קומות","4","שניה"
"41","חבצלת השרון 8","92","04/09/2023","3250000","6427-426-6","דירה בבית קומות","4","שישית"
"42","היסמין 7","106.09","25/08/2023","2500000","6427-607-2","דירה בבית קומות","4","ראשונה"
"43","חבצלת השרון 8","118","10/08/2023","4725000","6427-426-7","דירה בבית קומות","5","שישית"
"44","טשרניחובסקי 32","135","21/07/2023","3600000","6427-769-27","דירה בבית קומות","5","קומה ‎9‏"
"45","טשרניחובסקי 32","93","19/07/2023","2430000","6427-769-11","דירה בבית קומות","3","קומה ‎4‏"
"46","חבצלת השרון 10","47.1","17/07/2023","2000000","6427-428-2","דירה בבית קומות","2","א"
"47","זאב גלר 28","205","29/06/2023","6600000","6427-171-8","דירת גג","6","ראשונה"
"48","זאב גלר 28","132","08/06/2023","4050000","6427-171-9","דירה בבית קומות","5","חמישית"
"49","ששת הימים 34","94","01/06/2023","2510000","6427-525-14","דירה בבית קומות","4","ראשונה"
"50","הכלנית 22","64.35","24/05/2023","2200000","6427-484-6","דירה בבית קומות","3","שניה"
"51","אירוס 10","101.53","09/05/2023","2700000","6427-493-2","דירה בבית קומות","4","ראשונה"
"52","הכלנית 4","97.79","27/03/2023","2600000","6427-527-8","דירה בבית קומות","4","ראשונה+מרתף"
"53","זאב גלר 28","117","21/03/2023","3520000","6427-171-10","דירה בבית קומות","4","שניה"
"54","זאב גלר 28","107","20/03/2023","3520000","6427-171-4","לא ידוע","4","שניה"
"55","היסמין 12","111.23","12/03/2023","4000000","6427-644-9","דירה בבית קומות","5","שלישית"
"56","חבצלת השרון 8","92","05/03/2023","2400000","6427-426-8","דירה בבית קומות","3","ראשונה"
"57","הכלנית 15","73.85","12/02/2023","2400000","6427-481-2","דירה בבית קומות","3","ראשונה"
"58","אירוס 12","100.49","14/12/2022","2590000","6427-494-8","דירה בבית קומות","4","שניה"
