מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,חיים גלעד 35,264.4,"2024","8000000",6715-297-1,קוטג' דו משפחתי,6,מרתף+קרקע+ראשונה+שניה
2,צביה לובטקין 9,181,"2024","7600000",6715-146-2,קוטג' חד משפחתי,5,ראשונה
3,0,לא ידוע,"2024","8250000",6715-324-2,ללא תיכנון,לא ידוע,לא ידוע
4,0,650,"2024","4333000",6715-442-1,ללא תיכנון,לא ידוע,לא ידוע
"5","י"ד הבנים 61","408","22/02/2024","7200000","6715-512-2","דירה בבית קומות","8","ראשונה"
6,0,1241,"2023","12000000",6715-26-1,ללא תיכנון,לא ידוע,לא ידוע
7,0,336,"2023","4997000",6715-544-1,ללא תיכנון,לא ידוע,לא ידוע
8,אורי צבי גרינברג 13,לא ידוע,"2023","10400000",6715-388-1,קוטג' חד משפחתי,7,ראשונה
"9","אב"א אחימאיר 21","277","13/07/2023","2904000","6715-295-1","קוטג' דו משפחתי","6","לא ידוע"
10,רחל ונחום 3,148,"2023","605000",6715-351-1,קוטג' חד משפחתי,5,ראשונה
"11","י"ד הבנים 59","332","28/03/2023","9650000","6715-426-1","קוטג' דו משפחתי","9","מרתף ‎-1‏, קומה ‎0‏, קומה ‎1‏"
12,רבקה שווימר 6,448,"2023","10100000",6715-458-2,קוטג' חד משפחתי,8.5,ראשונה
13,העצמאות 17,235,"2023","2904000",6715-23-2,קוטג' חד משפחתי,6,ראשונה
14,נחמן גלמן 6,253,"2023","7850000",6715-341-1,קוטג' חד משפחתי,5,ראשונה
15,חיים גלעד 8,296,"2022","6450000",6715-286-1,קוטג' דו משפחתי,9,ראשונה
16,רבקה שווימר 2,236,"2022","2097000",6715-23-1,קוטג' חד משפחתי,6,ראשונה
17,חיים גלעד 1,302.39,"2022","8000000",6715-274-1,דירה בבית קומות,9,מרתף,קרקע,ראשונה
18,יעקב זרובבל 8,124.31,"2022","2250000",6715-41-1,דירה בבית קומות,4,ראשונה
19,גלעד חיים 37,267,"2022","7380000",6715-294-1,דירה בבית קומות,6,מרתף+קרקע+ראשונה
20,הרב צבי נריה 16,88,"2022","1940000",6715-322-1,דירה בבית קומות,4,רביעית
21,יגנס 11,220,"2022","6150000",6715-406-1,דירה בבית קומות,9,ראשונה
22,אידלמן 13,502,"2021","7600000",6715-596-1,דירה בבית קומות,1,ראשונה
"23","אב"א אחימאיר 44","238","04/11/2021","7450000","6715-424-1","דירה בבית קומות","6","ראשונה"
"24","י"ד הבנים 39","231","13/09/2021","4500000","6715-439-3","קוטג' חד משפחתי","6","ראשונה"
"25","י"ד הבנים 61","278","05/07/2021","489000","6715-512-1","קוטג' דו משפחתי","8","ראשונה"
26,חיים גלעד 9,282.56,"2021","4650000",6715-276-1,דירה בבית קומות,8,מרתף,קרקע,ראשונה+גג
"27","י"ד הבנים 21","350","11/05/2021","6500000","6715-349-1","קוטג' דו משפחתי","6","ראשונה"
28,0,491,"2021","5000000",6715-324-1,קרקע למגורים,לא ידוע,לא ידוע
29,חיים גלעד 29,246,"2021","5300000",6715-302-1,דירה בבית קומות,5,שניה
30,0,305,"2021","6637000",6715-340-1,קוטג' דו משפחתי,6,ראשונה
"31","י"ד הבנים 45","560","26/01/2021","105000","6715-555-1","דירה בבית קומות","7","ראשונה"
32,העצמאות 1,250,"2020","5125000",6715-581-1,קוטג' חד משפחתי,5,ראשונה
33,ברוך רוטברד 7,380.3,"2020","7450000",6715-419-1,דירה בבית קומות,8,מרתף ‎-1‏, קומה ‎0‏, קומה ‎1‏
34,חיים גלעד 33,209,"2020","4950000",6715-299-1,קוטג' דו משפחתי,6,ראשונה
"35","אב"א אחימאיר 18","219.38","07/09/2020","4100000","6715-273-10","קוטג' דו משפחתי","7","מרתף,קרקע,ראשונה"
36,צביה לובטקין 3,201,"2020","4300000",6715-142-1,קוטג' חד משפחתי,5,לא ידוע
37,0,424,"2020","3200000",6715-552-1,קרקע למגורים,לא ידוע,לא ידוע
"38","י"ד הבנים 65","514","19/02/2020","1583000","6715-514-1","ללא תיכנון","לא ידוע","לא ידוע"
"39","אב"א אחימאיר 14","219.22","09/12/2019","3950000","6715-273-5","דירה בבית קומות","6","מרתף,קרקע,ראשונה"
40,0,217.48,"2019","5250000",6715-368-2,קוטג' דו משפחתי,7,קרקע + ראשונה+גג
"41","י"ד הבנים 57","225","07/11/2019","5185000","6715-427-2","קוטג' חד משפחתי","7","לא ידוע"
42,ברוך רוטברד 1,619,"2019","6400000",6715-418-1,קרקע למגורים,לא ידוע,לא ידוע
43,חיים גלעד 13,222.68,"2019","4300000",6715-278-2,דירה בבית קומות,7,מרתף,קרקע,ראשונה
44,אורי צבי גרינברג 6,270,"2019","591000",6715-381-1,קוטג' חד משפחתי,8,לא ידוע
45,העצמאות 1,300,"2019","342000",6715-579-1,קוטג' חד משפחתי,7,לא ידוע
"46","י"ד הבנים 49","526","15/07/2019","3800000","6715-557-1","קרקע למגורים","לא ידוע","לא ידוע"
47,חיים גלעד 4,274.94,"2019","4640000",6715-282-2,קוטג' דו משפחתי,5,מרתף קרקע ראשונה גג
48,חיים גלעד 31,253,"2019","2850000",6715-300-1,קוטג' דו משפחתי,7,לא ידוע
49,חיים גלעד 23,254,"2019","4500000",6715-291-1,קוטג' דו משפחתי,6,לא ידוע
