מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","האלה 6","120.5","04/08/2025","1850000","12545-85-5","דירה בבית קומות","5","שניה"
"2","האלה 32","64","02/03/2025","1090000","10679-117-15","דירה בבית קומות","4","רביעית"
"3","ויצמן 53","44.2","06/02/2025","1120000","10677-57-3","דירה בבית קומות","3","שניה"
"4","האלה 32","64","08/12/2024","1150000","10679-117-11","דירה בבית קומות","3.5","שניה"
"5","מלחמת ששת הימים 54","61.5","29/10/2024","1150000","10679-9-2","דירה בבית קומות","3","קרקע"
"6","כ"ג יורדי הסירה 4","98","27/09/2024","1950000","10677-30-4","דירה בבית קומות","4","ראשונה"
"7","ויצמן 53","44.2","28/07/2024","1090000","10677-57-10","דירה בבית קומות","3","שניה"
"8","דוד נורי 7","109.84","27/06/2024","2575000","10677-24-4","דירה בבית קומות","4","קרקע"
"9","האלה 36","54","06/06/2024","1000000","10679-118-22","דירה בבית קומות","3","שלישית"
"10","נורי דוד 25","54.77","02/06/2024","616000","10677-26-6","דירה בבית קומות","3","קרקע"
"11","מלחמת ששת הימים 50","73.24","29/03/2024","900000","10679-4-4","דירה בבית קומות","3","ראשונה"
"12","האלה 105","54","28/03/2024","900000","10679-120-5","דירה בבית קומות","3","שלישית"
"13","האלה 28","63","22/02/2024","350000","10678-90-7","דירה בבית קומות","3","שניה"
"14","מלחמת ששת הימים 20","96.75","08/02/2024","494000","10677-27-3","דירה בבית קומות","4","קרקע"
"15","דוד נורי 13","43.57","07/01/2024","775000","10677-25-4","דירה בבית קומות","3","קרקע"
"16","נתן אלבז 21","42","21/09/2023","250000","10679-31-8","דירה בבית קומות","3","ראשונה"
"17","האלה 28","35","20/08/2023","840000","10678-90-4","דירה בבית קומות","2","ראשונה"
"18","לוי אשכול 15","88.16","30/07/2023","228000","10678-11-4","דירה בבית קומות","4","ראשונה"
"19","האלה 20","54","05/06/2023","650000","10678-88-12","דירה בבית קומות","3","שניה"
"20","ויצמן 51","44.2","24/05/2023","915000","10677-59-17","דירה בבית קומות","3","שלישית"
"21","האלה 36","54","19/05/2023","750000","10679-118-5","דירה בבית קומות","3","שלישית"
"22","כ"ג יורדי הסירה 5","63.3","04/04/2023","1790000","10677-33-3","דירה בבית קומות","2","קרקע"
"23","ויצמן 53","44.2","26/02/2023","238000","10677-57-11","דירה בבית קומות","3","שלישית"
"24","האלה 36","44","19/02/2023","205000","10679-118-23","דירה בבית קומות","2","רביעית"
"25","ויצמן 51","44.2","15/02/2023","350000","10677-59-5","דירה בבית קומות","3","שלישית"
"26","הארז 11","34.7","29/01/2023","800000","10679-29-3","דירה בבית קומות","3","שניה"
"27","דוד נורי 26","84.5","29/01/2023","368000","10677-46-6","דירה בבית קומות","3","קרקע"
"28","דוד נורי 58","114","12/01/2023","2170000","10677-48-6","דירה בבית קומות","4","קרקע"
"29","דוד נורי 2","50","28/12/2022","1340000","10677-22-5","דירה בבית קומות","2","קרקע"
"30","ויצמן 53","44.2","13/12/2022","284000","10677-57-4","דירה בבית קומות","3","שניה"
"31","האלה 20","54","29/11/2022","930000","10678-88-10","דירה בבית קומות","3","ראשונה"
"32","מלחמת ששת הימים 13","122.57","22/11/2022","1630000","10678-20-4","דירה בבית קומות","4","ראשונה"
"33","0","60","15/11/2022","281000","10677-60-1","דירה בבית קומות","3","ראשונה"
"34","האלה 32","54","03/11/2022","160000","10679-117-24","דירה בבית קומות","3","רביעית"
"35","לוי אשכול 4","197","26/10/2022","460000","10678-61-3","דירה בבית קומות","6","שניה"
"36","כ"ג יורדי הסירה 7","43.7","19/09/2022","1750000","10677-33-4","דירה בבית קומות","2","קרקע"
"37","האלה 105","44","31/07/2022","357000","10679-120-2","דירה בבית קומות","2","ראשונה"
"38","מלחמת ששת הימים 23","108.2","30/06/2022","1500000","10678-113-2","דירה בבית קומות","3","קרקע"
"39","לוי אשכול 22","113.55","15/06/2022","1800000","10678-53-2","דירה בבית קומות","4","קרקע"
"40","ויצמן 61","136.88","13/04/2022","2280000","10677-54-1","קוטג' דו משפחתי","7","קרקע+ראשונה+שניה"
"41","0","55","10/04/2022","800000","10677-62-1","דירה בבית קומות","3","ראשונה"
"42","ויצמן 67","45.6","01/04/2022","660000","10677-40-17","דירה בבית קומות","3","שניה"
"43","האלה 28","26","09/03/2022","270000","10678-90-6","דירה בבית קומות","1","ראשונה"
"44","האלה 36","64","07/03/2022","116000","10679-118-11","דירה בבית קומות","4","שניה"
"45","הארז 1","63","17/02/2022","600000","10679-119-21","דירה בבית קומות","3","רביעית"
"46","ויצמן 51","44.2","06/02/2022","400000","10677-59-6","דירה בבית קומות","3","שלישית"
"47","הצנחנים 6","94.97","03/01/2022","1970000","10678-23-1","קוטג' דו משפחתי","4","קרקע"
"48","הארז 7","34.7","25/11/2021","340000","10679-28-1","דירה בבית קומות","2","ראשונה"
"49","דוד נורי 2","60.4","18/11/2021","500000","10677-22-6","דירה בבית קומות","2","קרקע"
"50","הצנחנים 14","153.78","15/11/2021","2300000","10678-109-1","קוטג' דו משפחתי","5","קומה ‎0‏, קומה ‎1‏"
"51","מלחמת ששת הימים 12","43.7","13/11/2021","275000","10677-27-2","דירה בבית קומות","2","קרקע"
"52","האלה 20","64","10/11/2021","150000","10678-88-11","דירה בבית קומות","3","שניה"
"53","ויצמן 23","54","04/11/2021","224000","10677-61-2","דירה בבית קומות","2","שלישית"
"54","לוי אשכול 3","146.28","13/10/2021","1380000","12545-89-7","דירה בבית קומות","5","שניה"
"55","נורי דוד 46","70.13","19/09/2021","307000","10677-47-4","דירה בבית קומות","4","קרקע"
"56","האלה 24","54","09/08/2021","550000","10678-88-32","דירה בבית קומות","3","רביעית"
"57","ויצמן 65","45.6","25/07/2021","653000","10677-40-13","דירה בבית קומות","3","קרקע"
"58","נתן אלבז 21","42","07/07/2021","194000","10679-31-6","דירה בבית קומות","3","שלישית"
"59","ויצמן 67","45.6","13/06/2021","550000","10677-40-10","דירה בבית קומות","3","ראשונה"
"60","0","45","07/04/2021","500000","10677-62-2","דירה בבית קומות","3","ראשונה"
"61","הצנחנים 16","69.13","25/03/2021","1800000","10678-110-2","דירה בבית קומות","4","קרקע"
"62","מלחמת ששת הימים 14","75.2","19/03/2021","1300000","10677-27-6","דירה בבית קומות","4","קרקע"
"63","האלה 32","54","04/03/2021","540000","10679-117-7","דירה בבית קומות","3","רביעית"
"64","דוד נורי 102","85.73","22/02/2021","407000","10677-52-4","דירה בבית קומות","3","קרקע"
"65","מלחמת ששת הימים 28","76.9","03/02/2021","1040000","10677-28-4","דירה בבית קומות","3","קרקע"
