מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,אשקלון,גני ברנע,0,107.4,2025,1810000,2904-82-11,דירה בבית,4,16853
2,אשקלון,גני ברנע,מונטיפיורי 19,102.7,2025,1970000,2904-55-108,דירה בבית,4,19182
3,אשקלון,גני ברנע,מונטיפיורי 12,80,2025,1295000,2878-5-40,דירה בבית,4,16188
4,אשקלון,גני ברנע,משה שרת 36,97.17,2025,1450000,1934-120-20,דירה בבית,4.5,14922
5,אשקלון,גני ברנע,פרץ ברנשטיין 25,125.6,2025,2030000,2904-81-65,דירה בבית,5,16162
6,אשקלון,גני ברנע,אריה בן אליעזר 15,98.77,2025,1200000,1934-103-22,דירה בבית,4,12149
7,אשקלון,גני ברנע,יעקב מרידור 9,103.6,2025,1670000,2904-81-107,דירה בבית,4,16120
8,אשקלון,גני ברנע,מונטיפיורי 22,59.5,2025,1100000,2878-4-44,דירה בבית,3,18487
10,אשקלון,גני ברנע,מבצע חורב 2,113.7,2025,1900000,2904-102-83,דירה בבית,4,16711
11,אשקלון,גני ברנע,אשר 1,78.1,2025,1450000,3062-23-4,דירה בבית,3,18566
13,אשקלון,גני ברנע,אריה בן אליעזר 9,89.4,2025,1300000,1934-100-23,דירה בבית,4,14541
14,אשקלון,גני ברנע,מונטיפיורי 13,80,2025,760000,2878-2-32,דירה בבית,4,9500
15,אשקלון,גני ברנע,שלמה כהן 3,140.9,2025,2900000,3062-11-3,קוטג' חד משפחתי,6,20582
16,אשקלון,גני ברנע,יעקב מרידור 2,90.2,2025,1750000,2904-32-8,דירה בבית,4,19401
18,אשקלון,גני ברנע,מונטיפיורי 5,80,2025,1100000,2878-3-13,דירה בבית,3.5,13750
19,אשקלון,גני ברנע,הר כנען 17,76,2025,1190000,1934-224-25,דירה בבית,4,15658
20,אשקלון,גני ברנע,0,124.8,2025,2430000,2904-74-35,דירה בבית,5,19471
21,אשקלון,גני ברנע,אריה בן אליעזר 11,93.1,2025,1480000,1934-101-25,דירה בבית,4,15897
22,אשקלון,גני ברנע,0,107.4,2025,1920000,2904-83-27,דירה בבית,4,17877
23,אשקלון,גני ברנע,אריה בן אליעזר 15,113,2025,1200000,1934-103-3,דירה בבית,5,10619
24,אשקלון,גני ברנע,הר חרמון 3,81.13,2025,1315000,1934-235-13,דירה בבית,4,16209
25,אשקלון,גני ברנע,אריה בן אליעזר 9,121.5,2025,1400000,1934-100-34,דירה בבית,5,11523
26,אשקלון,גני ברנע,שלמה כהן 12,99.3,2025,1750000,3062-22-33,דירה בבית,4,17623
28,אשקלון,גני ברנע,הר ארבל 12,95,2025,1750000,1934-221-5,דירה בבית,3,18421
30,אשקלון,גני ברנע,מונטיפיורי 17,123.8,2025,2325000,2904-55-32,דירה בבית,5,18780
31,אשקלון,גני ברנע,אריה בן אליעזר 9,89.4,2025,1100000,1934-100-19,דירה בבית,4,12304
32,אשקלון,גני ברנע,אצל 42,89.1,2025,1270000,1934-93-31,דירה בבית,4,14254
33,אשקלון,גני ברנע,יעקב מרידור 2,107.9,2025,1920000,2904-32-10,דירה בבית,5,17794
34,אשקלון,גני ברנע,יעקב מרידור 2,90.5,2025,1760000,2904-32-6,דירה בבית,4,19448
35,אשקלון,גני ברנע,שלמה כהן 8,90.7,2025,1720000,3062-21-39,דירה בבית,4,18964
36,אשקלון,גני ברנע,0,100.3,2025,1780000,2904-29-6,דירה בבית,4,17747
37,אשקלון,גני ברנע,משה שרת 30,89.35,2025,1550000,1934-110-13,דירה בבית,4,17348
38,אשקלון,גני ברנע,אשר 18,75.7,2025,1470000,3062-18-25,דירה בבית,3,19419
39,אשקלון,גני ברנע,אריה בן אליעזר 7,95.69,2025,1300000,1934-99-32,דירה בבית,4,13586
40,אשקלון,גני ברנע,אריה בן אליעזר 15,98.88,2025,1290000,1934-103-9,דירה בבית,4,13046
42,אשקלון,גני ברנע,הר כנען 7,89.2,2025,1290000,1934-220-10,דירה בבית,4,14462
43,אשקלון,גני ברנע,0,107.2,2025,1850000,2904-83-96,דירה בבית,4,17257
44,אשקלון,גני ברנע,מונטיפיורי 16,80,2025,1110000,2878-5-11,דירה בבית,4,13875
45,אשקלון,גני ברנע,אריה בן אליעזר 7,95.69,2024,1330000,1934-99-8,דירה בבית,4,13899
46,אשקלון,גני ברנע,אשר 3,89.3,2024,1675000,3062-23-42,דירה בבית,4,18757
47,אשקלון,גני ברנע,אריה בן אליעזר 11,93.1,2024,1390000,1934-101-16,דירה בבית,4,14930
48,אשקלון,גני ברנע,אריה בן אליעזר 7,95.6,2024,1290000,1934-99-14,דירה בבית,4,13494
49,אשקלון,גני ברנע,מונטיפיורי 7,80,2024,1190000,2878-3-20,דירה בבית,3.5,14875
50,אשקלון,גני ברנע,יעקב מרידור 2,90.5,2024,1740000,2904-32-18,דירה בבית,4,19227
51,אשקלון,גני ברנע,יעקב מרידור 2,90.5,2024,1760000,2904-32-24,דירה בבית,4,19448
52,אשקלון,גני ברנע,שלמה כהן 8,92.4,2024,1500000,3062-21-68,דירה בבית,4,16234
53,אשקלון,גני ברנע,פרץ ברנשטיין 23,107.1,2024,1750000,2904-81-81,דירה בבית,4,16340
54,אשקלון,גני ברנע,שלמה כהן 10,77.8,2024,1530000,3062-22-4,דירה בבית,3,19666
55,אשקלון,גני ברנע,שלמה כהן 3,190.8,2024,3200000,3062-11-2,דירה בבית,6,16771
56,אשקלון,גני ברנע,מונטיפיורי 4,99.6,2024,1225000,2878-6-46,דירה בבית,4,12299
57,אשקלון,גני ברנע,0,107.4,2024,1890000,2904-83-47,דירה בבית,4,17598
58,אשקלון,גני ברנע,אריה בן אליעזר 101,88.9,2024,1000000,1934-63-42,דירה בבית,4,11249
59,אשקלון,גני ברנע,הציונות 2,102.3,2024,1750000,2904-102-188,דירה בבית,4,17107
60,אשקלון,גני ברנע,בן אליעזר אריה 21,85.8,2024,1620000,1934-106-1,דירה בבית,4,18881
61,אשקלון,גני ברנע,משה שרת 42,89.35,2024,1400000,1934-117-3,דירה בבית,4,15669
62,אשקלון,גני ברנע,מונטיפיורי 11,80,2024,1155000,2878-2-11,דירה בבית,4,14438
63,אשקלון,גני ברנע,מונטיפיורי 11,80,2024,1170000,2878-2-1,דירה בבית,4,14625
64,אשקלון,גני ברנע,0,104.1,2024,1930000,2904-83-98,דירה בבית,4,18540
67,אשקלון,גני ברנע,יעקב מרידור 10,92.7,2024,1755000,2904-32-128,דירה בבית,4,18932
68,אשקלון,גני ברנע,אשר 14,113.25,2024,1646000,3062-19-42,דירה בבית,4,14534
69,אשקלון,גני ברנע,יעקב מרידור 15,101,2024,1800000,2904-81-143,דירה בבית,4,17822
70,אשקלון,גני ברנע,0,124.4,2024,2200000,2904-74-20,דירה בבית,5,17685
71,אשקלון,גני ברנע,מונטיפיורי 15,123.7,2024,2190000,2904-55-59,דירה בבית,5,17704
73,אשקלון,גני ברנע,הר כנען 5,89.2,2024,1100000,1934-220-7,דירה בבית,4.5,12332
74,אשקלון,גני ברנע,מונטיפיורי 18,59.5,2024,1130000,2878-4-4,דירה בבית,3,18992
75,אשקלון,גני ברנע,יעקב מרידור 13,104.4,2024,1775000,2904-81-76,דירה בבית,4,17002
77,אשקלון,גני ברנע,משה שרת 34,55.2,2024,1210000,1934-115-38,דירה בבית,3,21920
78,אשקלון,גני ברנע,הציונות 6,128.6,2024,2050000,2904-102-133,דירה בבית,5,15941
79,אשקלון,גני ברנע,אצל 40,87.2,2024,1470000,1934-93-17,דירה בבית,4,16858
80,אשקלון,גני ברנע,יעקב מרידור 11,103.5,2024,1720000,2904-81-3,דירה בבית,4,16618
81,אשקלון,גני ברנע,הר חצור 43,200,2024,3700000,1934-287-1,דירה בבית,5,18500
82,אשקלון,גני ברנע,שלמה כהן 6,135.8,2024,2350000,3062-21-33,דירה בבית,6,17305
83,אשקלון,גני ברנע,אשר 6,91.8,2024,1780000,3062-26-33,דירת גן,4,19390
84,אשקלון,גני ברנע,0,122.1,2024,2100000,2904-29-38,דירה בבית,5,17199
85,אשקלון,גני ברנע,משה שרת 42,89.35,2024,1400000,1934-117-12,דירה בבית,4,15669
86,אשקלון,גני ברנע,אריה בן אליעזר 101,94.9,2024,1225000,1934-63-70,דירה בבית,4,12908
88,אשקלון,גני ברנע,מונטיפיורי 2,99.6,2024,1120000,2878-6-32,דירה בבית,4,11245
89,אשקלון,גני ברנע,0,107.7,2024,1900000,2904-78-27,דירה בבית,4,17642
90,אשקלון,גני ברנע,0,100,2024,1690000,1240-41-12,דירה בבית,3,16900
91,אשקלון,גני ברנע,אשר 7,81.2,2024,1320000,3062-24-15,דירה בבית,3,16256
92,אשקלון,גני ברנע,0,110,2024,1740000,1240-43-11,דירה בבית,3,15818
93,אשקלון,גני ברנע,אשר 7,90.7,2024,1570000,3062-24-25,דירה בבית,4,17310
94,אשקלון,גני ברנע,אשר 1,89.9,2024,1650000,3062-23-9,דירה בבית,4,18354
95,אשקלון,גני ברנע,משה שרת 36,97.17,2024,1520000,1934-120-22,דירה בבית,4,15643
96,אשקלון,גני ברנע,שלמה כהן 2,77.4,2024,1425000,3062-25-41,דירה בבית,3,18411
97,אשקלון,גני ברנע,אריה בן אליעזר 11,93.1,2024,1450000,1934-101-32,דירה בבית,4.5,15575
98,אשקלון,גני ברנע,שלמה כהן 6,135,2024,2719000,3062-21-35,דירה בבית,5,20141
99,אשקלון,גני ברנע,יעקב מרידור 4,90.2,2024,1700000,2904-32-37,דירה בבית,4,18847
100,אשקלון,גני ברנע,שלמה כהן 12,89.5,2024,1650000,3062-22-46,דירה בבית,4,18436
101,אשקלון,גני ברנע,יעקב מרידור 12,101.7,2024,750000,2904-102-17,דירה בבית,4,7375
103,אשקלון,גני ברנע,משה שרת 34,91.1,2024,1475000,1934-115-32,דירה בבית,4,16191
104,אשקלון,גני ברנע,יעקב מרידור 1,100.1,2024,1700000,2904-36-33,דירה בבית,4,16983
105,אשקלון,גני ברנע,הר כנען 15,76,2024,1200000,1934-224-22,דירה בבית,4,15789
106,אשקלון,גני ברנע,מונטיפיורי 14,80,2024,1245000,2878-5-21,דירה בבית,4,15563
107,אשקלון,גני ברנע,מונטיפיורי 15,102.9,2024,1610000,2904-55-45,דירה בבית,4,15646
108,אשקלון,גני ברנע,משה שרת 40,80.4,2024,1300000,1934-118-8,דירה בבית,3.5,16169
109,אשקלון,גני ברנע,אצל 42,89.1,2024,1460000,1934-93-46,דירה בבית,4,16386
110,אשקלון,גני ברנע,יעקב מרידור 12,101.7,2024,1760000,2904-102-8,דירה בבית,4,17306
112,אשקלון,גני ברנע,אריה בן אליעזר 11,92.5,2024,1560000,1934-101-7,דירה בבית,4,16865
113,אשקלון,גני ברנע,משה שרת 38,97.23,2024,1550000,1934-119-28,דירה בבית,4,15942
114,אשקלון,גני ברנע,טרומפלדור 2,99.6,2024,1290000,2878-6-10,דירה בבית,4,12952
115,אשקלון,גני ברנע,אצל 46,109.2,2024,1700000,1934-108-35,דירה בבית,5,15568
116,אשקלון,גני ברנע,משה שרת 42,94.6,2024,1895000,1934-117-2,דירת גן,5,20032
117,אשקלון,גני ברנע,מבצע חורב 2,128.6,2024,2030000,2904-102-74,דירה בבית,5,15785
118,אשקלון,גני ברנע,אשר 1,101.5,2024,1500000,3062-23-2,דירה בבית,5,14778
119,אשקלון,גני ברנע,משה שרת 42,89.35,2024,1600000,1934-117-7,דירה בבית,4,17907
120,אשקלון,גני ברנע,אשר 5,88.9,2024,1610000,3062-24-55,דירה בבית,4,18110
121,אשקלון,גני ברנע,פרץ ברנשטיין 23,106.1,2024,1800000,2904-81-177,דירה בבית,4,16965
122,אשקלון,גני ברנע,אריה בן אליעזר 11,93.1,2024,1550000,1934-101-17,דירה בבית,4,16649
123,אשקלון,גני ברנע,משה שרת 34,94.6,2024,1570000,1934-115-18,דירה בבית,4,16596
125,אשקלון,גני ברנע,שלמה כהן 2,78,2024,1260000,3062-25-52,דירה בבית,3,16154
126,אשקלון,גני ברנע,בן אליעזר אריה 21,85.8,2024,1480000,1934-106-2,דירה בבית,4,17249
127,אשקלון,גני ברנע,0,107.4,2024,1910000,2904-83-30,דירה בבית,4,17784
128,אשקלון,גני ברנע,משה שרת 42,94.6,2024,1425000,1934-117-22,דירה בבית,4.5,15063
129,אשקלון,גני ברנע,אשר 12,113.55,2024,1450000,3062-19-23,דירה בבית,4,12770
130,אשקלון,גני ברנע,מונטיפיורי 18,59.5,2024,1140000,2878-4-6,דירה בבית,3,19160
131,אשקלון,גני ברנע,משה שרת 36,97.17,2024,1570000,1934-120-11,דירה בבית,4,16157
132,אשקלון,גני ברנע,אשר 7,90.7,2024,1590000,3062-24-17,דירה בבית,4,17530
133,אשקלון,גני ברנע,שלמה כהן 10,78.7,2024,1385000,3062-22-16,דירה בבית,3,17598
134,אשקלון,גני ברנע,אריה בן אליעזר 11,92.5,2024,1600000,1934-101-22,דירה בבית,4.5,17297
135,אשקלון,גני ברנע,פרץ ברנשטיין 23,113.3,2024,2370000,2904-81-79,דירת גן,5,20918
136,אשקלון,גני ברנע,0,108.4,2024,1970000,2904-78-40,דירה בבית,4,18173
137,אשקלון,גני ברנע,אצל 42,89.1,2024,1250000,1934-93-29,דירה בבית,4,14029
138,אשקלון,גני ברנע,יעקב מרידור 13,104.7,2024,1750000,2904-81-98,דירה בבית,4,16714
139,אשקלון,גני ברנע,0,129.1,2024,2320000,2904-82-24,דירה בבית,5,17971
140,אשקלון,גני ברנע,0,107.4,2024,1910000,2904-82-87,דירה בבית,4,17784
141,אשקלון,גני ברנע,יעקב מרידור 14,128.6,2024,2050000,2904-102-54,דירה בבית,5,15941
143,אשקלון,גני ברנע,אריה בן אליעזר 15,99.89,2024,1295000,1934-103-13,דירה בבית,4,12964
144,אשקלון,גני ברנע,אשר 12,79.25,2024,700000,3062-19-25,דירה בבית,4,8833
145,אשקלון,גני ברנע,אשר 10,91,2024,1770000,3062-20-18,דירה בבית,4,19451
146,אשקלון,גני ברנע,0,170,2024,3350000,2904-83-52,דירה בבית,5,19706
147,אשקלון,גני ברנע,מונטיפיורי 18,59.5,2024,600000,2878-4-7,דירה בבית,3,10084
148,אשקלון,גני ברנע,מונטיפיורי 12,80,2024,1250000,2878-5-39,דירה בבית,3.5,15625
149,אשקלון,גני ברנע,מונטיפיורי 16,80,2024,1350000,2878-5-6,דירה בבית,4,16875
150,אשקלון,גני ברנע,אצל 42,89.1,2024,1295000,1934-93-42,דירה בבית,4,14534
151,אשקלון,גני ברנע,משה שרת 38,97.23,2024,800000,1934-119-27,דירה בבית,4,8228
152,אשקלון,גני ברנע,משה שרת 40,80.4,2024,1230000,1934-118-29,דירה בבית,3.5,15299
153,אשקלון,גני ברנע,מונטיפיורי 1,81.13,2024,1200000,1934-236-16,דירה בבית,4,14791
155,אשקלון,גני ברנע,הציונות 8,101.7,2024,1685000,2904-102-155,דירה בבית,4,16568
156,אשקלון,גני ברנע,0,107.4,2024,1900000,2904-83-51,דירה בבית,4,17691
157,אשקלון,גני ברנע,מונטיפיורי 1,81.13,2024,1300000,1934-236-10,דירה בבית,4,16024
158,אשקלון,גני ברנע,מונטיפיורי 4,99.6,2024,1305000,2878-6-35,דירה בבית,4,13102
159,אשקלון,גני ברנע,0,122.1,2024,2020000,2904-29-95,דירה בבית,5,16544
160,אשקלון,גני ברנע,הציונות 6,102.7,2024,1600000,2904-102-131,דירה בבית,4,15579
161,אשקלון,גני ברנע,מונטיפיורי 7,80,2024,1320000,2878-3-23,דירה בבית,4,16500
162,אשקלון,גני ברנע,0,107.4,2024,1850000,2904-82-7,דירה בבית,4,17225
163,אשקלון,גני ברנע,יעקב מרידור 11,93.4,2024,1780000,2904-81-21,דירה בבית,4,19058
164,אשקלון,גני ברנע,משה שרת 36,97.17,2024,1560000,1934-120-25,דירה בבית,4,16054
165,אשקלון,גני ברנע,משה שרת 38,116.69,2024,1820000,1934-119-37,דירה בבית,5,15597
166,אשקלון,גני ברנע,אשר 5,89.1,2023,1620000,3062-24-44,דירה בבית,4,18182
167,אשקלון,גני ברנע,אשר 1,89.3,2023,1710000,3062-23-11,דירה בבית,4,19149
