מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
12,גני תקווה,גנים צפון,אילות 14,145.1,2023,3550000,6717-123-86,דירה בבית,5,24466
17,גני תקווה,גנים צפון,אילות 16,122.6,2022,3180000,6717-123-135,דירה בבית,4,25938
19,גני תקווה,גנים צפון,אילות 12,157.8,2022,3900000,6717-123-24,דירה בבית,5,24715
21,גני תקווה,גנים צפון,אילות 12,122.8,2022,2825000,6717-123-3,דירה בבית,4,23005
25,גני תקווה,גנים צפון,המלך 11,124.59,2021,3170000,6717-125-29,דירה בבית,5,25443
26,גני תקווה,גנים צפון,המלך 11,124.59,2021,3250000,6717-125-45,דירה בבית,5,26086
27,גני תקווה,גנים צפון,המלך 11,124.59,2021,3270000,6717-125-44,דירה בבית,5,26246
28,גני תקווה,גנים צפון,המלך 11,124.59,2021,3215000,6717-125-36,דירה בבית,5,25805
29,גני תקווה,גנים צפון,המלך 11,81.04,2021,990000,6717-125-5,דירה בבית,3,12216
31,גני תקווה,גנים צפון,המלך 11,124.59,2021,3210000,6717-125-26,דירה בבית,5,25765
33,גני תקווה,גנים צפון,המלך 11,81.04,2021,1912000,6717-125-3,דירה בבית,3,23593
35,גני תקווה,גנים צפון,המלך 11,124.59,2021,3000000,6717-125-35,דירה בבית,5,24079
36,גני תקווה,גנים צפון,אילות 16,145,2021,3260000,6717-123-158,דירה בבית,5,22483
37,גני תקווה,גנים צפון,אילות 12,141.9,2021,2925000,6717-123-19,דירה בבית,5,20613
38,גני תקווה,גנים צפון,אילות 12,143.5,2021,3192000,6717-123-9,דירה בבית,5,22244
39,גני תקווה,גנים צפון,אילות 16,141.9,2021,3000000,6717-123-147,דירה בבית,5,21142
40,גני תקווה,גנים צפון,המלך 13,138.65,2021,2900000,6717-124-31,דירה בבית,5,20916
41,גני תקווה,גנים צפון,דרך הים 26,183.8,2021,3580000,6717-127-120,דירה בבית,5,19478
42,גני תקווה,גנים צפון,דרך הים 24,110.95,2020,2530000,6717-126-5,דירה בבית,4,22803
43,גני תקווה,גנים צפון,דרך הים 26,122.5,2020,2490000,6717-127-14,דירה בבית,4,20327
44,גני תקווה,גנים צפון,דרך הים 24,131.8,2020,2515000,6717-126-3,דירה בבית,4.5,19082
45,גני תקווה,גנים צפון,דרך הים 24,112.35,2020,2420000,6717-126-14,דירה בבית,4,21540
46,גני תקווה,גנים צפון,דרך הים 26,151.9,2020,2900000,6717-127-37,דירה בבית,5,19092
47,גני תקווה,גנים צפון,אילות 12,161.4,2020,3170000,6717-123-46,דירה בבית,6,19641
49,גני תקווה,גנים צפון,דרך הים 24,146.8,2019,3370000,6717-126-63,דירה בבית,5,22956
50,גני תקווה,גנים צפון,המלך 13,113.8,2019,2410000,6717-124-17,דירה בבית,4,21178
51,גני תקווה,גנים צפון,אילות 14,122.7,2019,2300000,6717-123-67,דירה בבית,5,18745
52,גני תקווה,גנים צפון,אילות 12,161.2,2019,3350000,6717-123-38,דירה בבית,6,20782
53,גני תקווה,גנים צפון,דרך הים 24,126,2018,2670000,6717-126-42,דירה בבית,5,21190
54,גני תקווה,גנים צפון,אילות 14,147.4,2018,2840000,6717-123-89,דירה בבית,5,19267
56,גני תקווה,גנים צפון,דרך הים 24,142.1,2017,2935000,6717-126-39,דירה בבית,5,20654
57,גני תקווה,גנים צפון,המלך 13,145.85,2017,2769000,6717-124-48,דירה בבית,6,18985
58,גני תקווה,גנים צפון,דרך הים 26,151.9,2017,2750000,6717-127-45,דירה בבית,5,18104
59,גני תקווה,גנים צפון,אילות 16,144.6,2017,2530000,6717-123-150,דירה בבית,5,17497
60,גני תקווה,גנים צפון,דרך הים 26,133.75,2017,2300000,6717-127-55,דירה בבית,5,17196
61,גני תקווה,גנים צפון,אילות 14,149.7,2016,2725000,6717-123-117,דירה בבית,5,18203
62,גני תקווה,גנים צפון,אילות 14,199.1,2016,4809000,6717-123-124,דירה בבית,5,24154
64,גני תקווה,גנים צפון,המלך 13,138.65,2016,2480000,6717-124-43,דירה בבית,5,17887
66,גני תקווה,גנים צפון,המלך 13,127.05,2016,2290000,6717-124-14,דירה בבית,5,18024
67,גני תקווה,גנים צפון,דרך הים 26,163.8,2015,3129000,6717-127-60,דירה בבית,5,19103
69,גני תקווה,גנים צפון,דרך הים 26,129.35,2015,2300000,6717-127-35,דירה בבית,5,17781
70,גני תקווה,גנים צפון,דרך הים 26,151.9,2015,2650000,6717-127-105,דירה בבית,5,17446
71,גני תקווה,גנים צפון,דרך הים 26,155.35,2015,2720000,6717-127-53,דירה בבית,5,17509
72,גני תקווה,גנים צפון,המלך 13,127.05,2015,2399000,6717-124-50,דירה בבית,5,18882
73,גני תקווה,גנים צפון,אילות 14,161.5,2015,2480000,6717-123-118,דירה בבית,5,15356
74,גני תקווה,גנים צפון,אילות 14,145.6,2015,2300000,6717-123-94,דירה בבית,5,15797
76,גני תקווה,גנים צפון,דרך הים 24,132.3,2015,1050000,6717-126-11,דירה בבית,5,7937
77,גני תקווה,גנים צפון,דרך הים 24,142,2015,2400000,6717-126-47,דירה בבית,5,16901
