מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","הרב כהנמן 103","90","21/07/2025","2965000","6189-716-363","דירה בבית קומות","4","שניה"
"2","הרב כהנמן 103","119","16/07/2025","2800000","6189-716-364","דירה בבית קומות","5","תשיעית"
"3","הרב כהנמן 103","91","10/07/2025","2870000","6189-716-365","דירה בבית קומות","4","שלישית"
"4","הרב זוננפלד יוסף 17","83.7","02/07/2025","2300000","6189-1116-8","דירה בבית קומות","3","שניה"
"5","הרב כהנמן 103","92","22/06/2025","2300000","6189-716-366","דירה בבית קומות","3","רביעית"
"6","רח' 339 2","66","08/06/2025","2148000","6189-716-362","דירה בבית קומות","3","שביעית"
"7","הרב כהנמן 103","83","03/06/2025","2185000","6189-716-368","דירה בבית קומות","3","ראשונה"
"8","הרב כהנמן 103","92","26/05/2025","3050000","6189-716-369","דירה בבית קומות","4","שלישית"
"9","רח' 339 2","77","21/05/2025","2260000","6189-716-361","דירה בבית קומות","3","ראשונה"
"10","הרב כהנמן 103","91","21/05/2025","2800000","6189-716-371","דירה בבית קומות","4","רביעית"
"11","רח' 339 2","116","08/05/2025","3620000","6189-716-372","דירה בבית קומות","5","שניה"
"12","הרב כהנמן 103","100","08/05/2025","3400000","6189-716-360","דירה בבית קומות","4","לא ידוע"
"13","הרב כהנמן 103","133","04/05/2025","3820000","6189-716-373","דירה בבית קומות","6","שניה"
"14","הרב כהנמן 103","92","30/03/2025","3400000","6189-716-374","דירה בבית קומות","4","ראשונה"
"15","הרב כהנמן 103","לא ידוע","27/03/2025","73000","6189-716-375","מחסנים","לא ידוע","לא ידוע"
"16","הרב כהנמן 103","לא ידוע","26/03/2025","75000","6189-716-376","מחסנים","לא ידוע","לא ידוע"
"17","הרב כהנמן 103","91","06/03/2025","2250000","6189-716-377","דירה בבית קומות","3","שמינית"
"18","הרב כהנמן 103","91","06/02/2025","2545000","6189-716-379","דירה בבית קומות","4","שביעית"
"19","הרב יוסף זוננפלד 14","130","03/02/2025","4100000","6189-1085-15","דירה בבית קומות","5","רביעית וגג"
"20","גיבורי ישראל 15","70","30/01/2025","1950000","6189-388-6","דירה בבית קומות","3","שלישית"
"21","הרב כהנמן 103","91","16/01/2025","2660000","6189-716-380","דירה בבית קומות","4","שישית"
"22","הרב כהנמן 103","81","08/01/2025","2550000","6189-716-359","דירה בבית קומות","3","ראשונה"
"23","הרב כהנמן 103","79","05/01/2025","2828000","6189-716-381","דירה בבית קומות","3","ראשונה"
"24","רח' 339 2","91","31/12/2024","2800000","6189-716-382","דירה בבית קומות","4","חמישית"
"25","רח' 339 2","לא ידוע","30/12/2024","266000","6189-716-383","מחסנים","לא ידוע","ראשונה"
"26","הרב כהנמן 103","91","29/12/2024","2875000","6189-716-385","דירה בבית קומות","4","חמישית"
"27","רח' 339 2","119","26/12/2024","3100000","6189-716-387","דירה בבית קומות","5","תשיעית"
"28","הרב כהנמן 103","116","24/12/2024","3689000","6189-716-388","דירה בבית קומות","5","שמינית"
"29","הרב עטיה עזרה 8","116","24/12/2024","2800000","6189-1115-14","דירה בבית קומות","6","רביעית +גג"
"30","רח' 339 2","119","19/12/2024","3500000","6189-716-392","דירה בבית קומות","5","תשיעית"
"31","הרב כהנמן 99","126.5","18/12/2024","3675000","6189-1078-14","דירה בבית קומות","5","רביעית + גג"
"32","רח' 339 2","103","09/12/2024","2350000","6189-716-393","דירה בבית קומות","3","שניה"
"33","רח' 339 2","99","03/12/2024","2115000","6189-716-397","דירה בבית קומות","3","תשיעית"
"34","הרב יוסף זוננפלד 12","100.5","26/11/2024","3180000","6189-1084-4","דירה בבית קומות","6","ראשונה"
"35","רח' 339 2","לא ידוע","18/11/2024","205000","6189-716-400","חנות","לא ידוע","ראשונה"
"36","רח' 339 2","לא ידוע","10/11/2024","140000","6189-716-358","דירה בבית קומות","1","ראשונה"
