מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,אפרים קישון 18,84,"2025","2570000",3834-40-34,דירה בבית קומות,4,ראשונה
2,אפרים קישון 12,111.1,"2025","2350000",3834-39-31,דירה בבית קומות,4,שמינית
3,לאה גולדברג 2,98.4,"2025","2630000",3834-42-6,דירה בבית קומות,4,ראשונה
4,אפרים קישון 5,114.4,"2025","2750000",3834-50-25,דירה בבית קומות,5,שביעית
5,לאה גולדברג 4,127,"2025","2890000",3834-42-152,דירה בבית קומות,5,שלישית
6,אהוד מנור 4,120.35,"2025","2750000",3834-77-112,דירה בבית קומות,4.5,שתים עשרה
7,אפרים קישון 12,121,"2025","2680000",3834-39-2,דירה בבית קומות,5,ראשונה
8,אהוד מנור 2,96.8,"2025","2420000",3834-77-5,דירה בבית קומות,4,שניה
9,אפרים קישון 3,99,"2025","2410000",3834-78-7,דירה בבית קומות,4,שניה
10,לאה גולדברג 4,127,"2025","2925000",3834-42-160,דירה בבית קומות,5,חמישית
11,אפרים קישון 26,102.9,"2025","2570000",3834-41-82,דירה בבית קומות,4,חמישית
12,אפרים קישון 22,102.2,"2025","2440000",3834-41-12,דירה בבית קומות,4,שלישית
13,לאה גולדברג 6,106.6,"2025","3100000",3834-42-79,דירה בבית קומות,4,שניה
14,לאה גולדברג 2,112.7,"2024","2720000",3834-42-18,דירה בבית קומות,4,רביעית
15,אהוד מנור 3,97,"2024","2510000",3834-81-42,דירה בבית קומות,4,שניה
16,אפרים קישון 10,112.3,"2024","2620000",3834-76-125,דירה בבית קומות,4,שניה
17,אהוד מנור 2,96.8,"2024","2400000",3834-77-30,דירה בבית קומות,4,שמינית
18,אפרים קישון 5,114.4,"2024","2820000",3834-50-22,דירה בבית קומות,5,שישית
19,אפרים קישון 16,83,"2024","2650000",3834-40-12,דירה בבית קומות,4,שלישית
20,לאה גולדברג 2,115.1,"2024","2850000",3834-42-29,דירה בבית קומות,5,שביעית
21,לאה גולדברג 2,101.8,"2024","2550000",3834-42-30,דירה בבית קומות,4,שביעית
22,אפרים קישון 1,98.3,"2024","2480000",3834-78-41,דירה בבית קומות,4,שניה
23,אהוד מנור 3,114.3,"2024","2800000",3834-81-57,דירה בבית קומות,5,חמישית
24,אפרים קישון 16,97,"2024","2650000",3834-40-14,דירה בבית קומות,5,רביעית
25,אפרים קישון 18,84,"2024","2440000",3834-40-47,דירה בבית קומות,4,חמישית
26,לאה גולדברג 4,136,"2024","3550000",3834-42-68,דירה בבית קומות,5,שמינית
27,לאה גולדברג 4,117.4,"2024","2620000",3834-42-116,דירה בבית קומות,4,שלישית
28,אפרים קישון 3,121,"2024","2715000",3834-78-16,דירה בבית קומות,5,רביעית
29,אפרים קישון 1,112.6,"2024","2730000",3834-78-67,דירה בבית קומות,4.5,שמינית
30,אפרים קישון 5,114.4,"2024","2850000",3834-50-26,דירה בבית קומות,5,שביעית
31,אפרים קישון 1,95.7,"2024","2480000",3834-78-50,דירה בבית קומות,4,רביעית
32,אפרים קישון 1,121.1,"2024","2690000",3834-78-68,דירה בבית קומות,5,שמינית
33,אפרים קישון 4,117.1,"2024","2530000",3834-76-6,דירה בבית קומות,4,שניה
34,אהוד מנור 3,97,"2024","2500000",3834-81-51,דירה בבית קומות,4,רביעית
35,אפרים קישון 16,83,"2024","2450000",3834-40-28,דירה בבית קומות,4,שביעית
36,לאה גולדברג 4,134.2,"2024","3700000",3834-42-66,דירה בבית קומות,5,שמינית
37,אהוד מנור 2,96.8,"2024","2360000",3834-77-7,דירה בבית קומות,4,שניה
38,אפרים קישון 5,96.7,"2024","2500000",3834-50-32,לא ידוע,4,שמינית
39,לאה גולדברג 4,133.3,"2024","3715000",3834-42-69,דירה בבית קומות,5,תשיעית
40,לאה גולדברג 4,134.6,"2023","3700000",3834-42-139,דירה בבית קומות,5,תשיעית
41,אפרים קישון 14,106,"2023","2650000",3834-39-43,דירה בבית קומות,5,שלישית
42,אפרים קישון 26,97.6,"2023","2630000",3834-41-64,דירה בבית קומות,4,ראשונה
43,אהוד מנור 7,105.2,"2023","2650000",3834-57-84,דירה בבית קומות,4,תשיעית
44,אפרים קישון 1,98.3,"2023","2500000",3834-78-53,דירה בבית קומות,4,חמישית
45,אפרים קישון 12,100,"2023","2420000",3834-39-3,דירה בבית קומות,4,ראשונה
46,אהוד מנור 5,94.9,"2023","2750000",3834-57-48,דירה בבית קומות,4.5,שתים עשרה
47,אפרים קישון 24,118.5,"2023","3000000",3834-41-48,דירה בבית קומות,5,רביעית
48,אפרים קישון 1,123.5,"2023","4090000",3834-78-84,דירה בבית קומות,5,שלוש עשרה
49,אפרים קישון 12,121,"2023","2680000",3834-39-13,דירה בבית קומות,5,רביעית
50,אפרים קישון 1,98.3,"2022","2500000",3834-78-61,דירה בבית קומות,4,שביעית
51,אפרים קישון 8,109.1,"2022","2685000",3834-76-115,דירה בבית קומות,5,תשיעית
52,אפרים קישון 8,117.1,"2022","2700000",3834-76-91,דירה בבית קומות,4,שלישית
53,אפרים קישון 3,95,"2022","2570000",3834-78-10,דירה בבית קומות,4,שלישית
54,אפרים קישון 24,105.6,"2022","2800000",3834-41-38,דירה בבית קומות,4,שניה
55,לאה גולדברג 4,125.8,"2022","2850000",3834-42-56,דירה בבית קומות,5,חמישית
56,אהוד מנור 7,105.2,"2022","2819000",3834-57-72,דירה בבית קומות,4.5,שישית
57,לאה גולדברג 4,137.3,"2022","4225000",3834-42-174,דירה בבית קומות,5,תשיעית
58,אהוד מנור 7,108.4,"2022","2520000",3834-57-83,דירה בבית קומות,4.5,תשיעית
59,אהוד מנור 3,114.3,"2022","2700000",3834-81-62,דירה בבית קומות,5,שביעית
60,אפרים קישון 8,112.3,"2022","2550000",3834-76-93,דירה בבית קומות,4,רביעית
61,אהוד מנור 5,112.7,"2022","1387000",3834-57-42,דירה בבית קומות,5,אחת עשרה
62,אפרים קישון 5,96.7,"2022","2690000",3834-50-27,דירה בבית קומות,4,שביעית
63,לאה גולדברג 6,134.2,"2022","2000000",3834-42-101,דירה בבית קומות,5,שמינית
64,אהוד מנור 7,95.4,"2022","1125000",3834-57-65,דירה בבית קומות,4,רביעית
65,אהוד מנור 3,97,"2022","2470000",3834-81-52,דירה בבית קומות,4,רביעית
66,לאה גולדברג 6,112.7,"2022","2600000",3834-42-92,דירה בבית קומות,4,חמישית
67,אהוד מנור 4,96.8,"2022","2310000",3834-77-71,דירה בבית קומות,4,שניה
68,לאה גולדברג 4,115.1,"2022","2890000",3834-42-64,דירה בבית קומות,5,שביעית
69,לאה גולדברג 4,125.9,"2022","2850000",3834-42-123,דירה בבית קומות,5,רביעית
70,אפרים קישון 18,96,"2022","2650000",3834-40-32,דירה בבית קומות,5,ראשונה
71,אהוד מנור 6,103.9,"2022","2350000",3834-44-6,דירה בבית קומות,4,ראשונה
72,אפרים קישון 24,94.8,"2022","2330000",3834-41-36,דירה בבית קומות,4,ראשונה
73,אהוד מנור 1,97,"2022","2430000",3834-81-27,דירה בבית קומות,4,שביעית
74,אפרים קישון 4,117.1,"2022","2370000",3834-76-11,דירה בבית קומות,4,שלישית
75,אהוד מנור 4,96.8,"2022","2280000",3834-77-77,דירה בבית קומות,4,רביעית
76,אפרים קישון 16,84,"2022","2550000",3834-40-13,דירה בבית קומות,4,רביעית
77,אהוד מנור 5,105.2,"2022","2585000",3834-57-35,דירה בבית קומות,4,תשיעית
78,אהוד מנור 1,97,"2022","2365000",3834-81-19,דירה בבית קומות,4,חמישית
79,לאה גולדברג 2,125.8,"2022","2550000",3834-42-20,דירה בבית קומות,5,חמישית
80,אפרים קישון 5,114.4,"2022","2630000",3834-50-21,דירה בבית קומות,5,שישית
81,אהוד מנור 2,115.35,"2022","2850000",3834-77-59,דירה בבית קומות,5,חמש עשרה
82,אפרים קישון 14,106,"2022","2350000",3834-39-47,דירה בבית קומות,5,רביעית
83,אפרים קישון 8,124.1,"2022","2360000",3834-76-99,דירה בבית קומות,5,חמישית
84,אהוד מנור 1,79.9,"2022","1820000",3834-81-5,דירה בבית קומות,3,ראשונה
85,לאה גולדברג 2,112.7,"2021","2000000",3834-42-26,דירה בבית קומות,4,שישית
86,אפרים קישון 1,102.1,"2021","2330000",3834-78-79,דירה בבית קומות,4,אחת עשרה
87,אהוד מנור 4,120.35,"2021","2150000",3834-77-116,דירה בבית קומות,4,שלוש עשרה
88,אפרים קישון 4,124.1,"2021","2450000",3834-76-30,דירה בבית קומות,5,שמינית
89,אהוד מנור 5,105.2,"2021","2300000",3834-57-39,דירה בבית קומות,4,עשירית
90,אהוד מנור 4,120.35,"2021","2350000",3834-77-113,דירה בבית קומות,4,שלוש עשרה
91,אהוד מנור 5,105.2,"2021","2280000",3834-57-20,דירה בבית קומות,4,חמישית
92,לאה גולדברג 2,136,"2021","3000000",3834-42-33,דירה בבית קומות,5,שמינית
93,אפרים קישון 3,99,"2021","2070000",3834-78-15,דירה בבית קומות,4,רביעית
94,לאה גולדברג 4,117.3,"2021","1290000",3834-42-47,דירה בבית קומות,4,שלישית
95,אהוד מנור 4,96.8,"2021","2080000",3834-77-70,דירה בבית קומות,4,שניה
96,אהוד מנור 1,114.3,"2021","2450000",3834-81-10,דירה בבית קומות,5,שלישית
97,אפרים קישון 8,117.1,"2021","2130000",3834-76-95,דירה בבית קומות,4,רביעית
98,אפרים קישון 16,84,"2021","2020000",3834-40-21,דירה בבית קומות,4,שישית
99,אפרים קישון 10,124.1,"2021","2425000",3834-76-138,דירה בבית קומות,5,חמישית
100,אפרים קישון 4,112.3,"2021","2085000",3834-76-1,דירה בבית קומות,4,ראשונה
101,אפרים קישון 1,95.7,"2021","2032000",3834-78-70,דירה בבית קומות,4,תשיעית
102,אפרים קישון 18,84,"2021","2030000",3834-40-55,דירה בבית קומות,4,שביעית
103,אפרים קישון 12,120.8,"2021","2220000",3834-39-12,דירה בבית קומות,5,רביעית
104,לאה גולדברג 4,117.3,"2021","2190000",3834-42-48,דירה בבית קומות,4,שלישית
105,אהוד מנור 4,129.45,"2021","191000",3834-77-123,דירה בבית קומות,5,חמש עשרה
106,אהוד מנור 7,105.2,"2021","2150000",3834-57-76,דירה בבית קומות,4,שביעית
107,אפרים קישון 1,121.1,"2021","2250000",3834-78-56,דירה בבית קומות,5,חמישית
108,אפרים קישון 24,102.8,"2021","2075000",3834-41-39,דירה בבית קומות,4,שניה
109,אפרים קישון 18,96,"2021","2290000",3834-40-40,דירה בבית קומות,5,שלישית
