מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,ירושלים,מעלות דפנה,נטר 126,112,2025,5321000,30100-126-29,דירה בבית,4,47509
2,ירושלים,מעלות דפנה,נטר 127,114.7,2025,4070000,30100-133-20,דירה בבית,4,35484
4,ירושלים,מעלות דפנה,מחל 28,100,2025,3737300,31331-30-42,דירה בבית,4,37373
5,ירושלים,מעלות דפנה,לוי אשכול 122,44,2025,1715000,30100-124-28,דירה בבית,2,38977
6,ירושלים,מעלות דפנה,נטר 135,60.8,2025,1490000,30102-252-5,דירה בבית,3,24507
7,ירושלים,מעלות דפנה,אליעזר סוקניק 1,59.5,2025,2920000,30102-237-14,דירה בבית,3,49076
9,ירושלים,מעלות דפנה,נטר 127,85.9,2025,3520000,30100-133-14,דירה בבית,3,40978
10,ירושלים,מעלות דפנה,אליעזר סוקניק 11,26,2024,1050000,30102-235-14,דירה בבית,1,40385
12,ירושלים,מעלות דפנה,מקווה ישראל 128,87.5,2024,3680000,30100-134-20,דירה בבית,5,42057
13,ירושלים,מעלות דפנה,מחל 4,113,2024,4150000,31331-35-11,דירה בבית,4,36726
14,ירושלים,מעלות דפנה,מחל 22,105,2024,2500000,31331-31-32,דירה בבית,4,23810
15,ירושלים,מעלות דפנה,לוי אשכול 122,84,2024,4112200,30100-124-2,דירה בבית,4,48955
16,ירושלים,מעלות דפנה,נטר 126,94,2024,3650000,30100-126-30,דירה בבית,3.5,38830
17,ירושלים,מעלות דפנה,נטר 125,55.1,2024,1700000,30100-202-18,דירה בבית,2,30853
18,ירושלים,מעלות דפנה,אליעזר סוקניק 1,72.7,2024,3070000,30102-237-26,דירה בבית,3,42228
20,ירושלים,מעלות דפנה,נטר 127,85.9,2024,3100000,30100-133-22,דירה בבית,3,36088
22,ירושלים,מעלות דפנה,לוי אשכול 121,84,2024,3675000,30100-129-8,דירה בבית,4,43750
23,ירושלים,מעלות דפנה,לוי אשכול 122,97,2024,3987000,30100-124-29,דירה בבית,4,41103
25,ירושלים,מעלות דפנה,אליעזר סוקניק 11,80,2024,1900000,30102-235-11,דירה בבית,3,23750
26,ירושלים,מעלות דפנה,מחל 10,109,2024,4050000,31331-34-29,דירה בבית,4,37156
27,ירושלים,מעלות דפנה,מחל 12,104.2,2024,3478000,31331-34-22,דירה בבית,4,33378
30,ירושלים,מעלות דפנה,נטר 125,82.5,2024,4000000,30100-202-21,דירה בבית,4,48485
33,ירושלים,מעלות דפנה,שמעון הצדיק 131,60.3,2024,2820000,30102-238-7,דירה בבית,3,46766
34,ירושלים,מעלות דפנה,אליעזר סוקניק 1,77.5,2024,3400000,30102-237-27,דירה בבית,3,43871
35,ירושלים,מעלות דפנה,לוי אשכול 122,73,2024,2850000,30100-124-33,דירה בבית,3,39041
36,ירושלים,מעלות דפנה,מחל 10,105.7,2023,3484800,31331-34-45,דירה בבית,4,32969
37,ירושלים,מעלות דפנה,מקווה ישראל 128,54.1,2023,2550000,30100-134-39,דירה בבית,3,47135
38,ירושלים,מעלות דפנה,מחל 22,91.9,2023,3250000,31331-31-9,דירה בבית,4,35365
39,ירושלים,מעלות דפנה,לוי אשכול 122,151,2023,4434000,30100-124-34,דירה בבית,6,29364
40,ירושלים,מעלות דפנה,נטר 127,102.1,2023,3550000,30100-133-19,דירה בבית,4,34770
41,ירושלים,מעלות דפנה,מחל 26,121,2023,2400000,31331-32-1,דירה בבית,4,19835
42,ירושלים,מעלות דפנה,מקווה ישראל 117,84,2023,3330000,30100-132-8,דירה בבית,4,39643
43,ירושלים,מעלות דפנה,נטר 127,111.8,2023,3900000,30100-133-27,דירה בבית,4,34884
46,ירושלים,מעלות דפנה,מקווה ישראל 117,71,2023,475000,30100-132-18,דירה בבית,3,6690
47,ירושלים,מעלות דפנה,מחל 14,97,2023,3730000,31331-33-2,דירה בבית,3,38454
48,ירושלים,מעלות דפנה,מחל 26,131.3,2023,4150000,31331-32-12,דירה בבית,5,31607
49,ירושלים,מעלות דפנה,נטר 125,68,2023,2980000,30100-202-9,דירה בבית,3,43824
50,ירושלים,מעלות דפנה,מחל 2,94.5,2023,3100000,31331-36-28,דירה בבית,4,32804
51,ירושלים,מעלות דפנה,לוי אשכול 124,83,2023,4100000,30100-125-19,דירה בבית,4,49398
52,ירושלים,מעלות דפנה,מקווה ישראל 128,60,2022,2970000,30100-134-68,דירה בבית,3.5,49500
53,ירושלים,מעלות דפנה,נטר 126,100,2022,2870000,30100-126-31,דירה בבית,4,28700
54,ירושלים,מעלות דפנה,נטר 126,112,2022,3300000,30100-126-32,דירה בבית,4,29464
55,ירושלים,מעלות דפנה,נטר 125,82.1,2022,3080000,30100-202-6,דירה בבית,4,37515
56,ירושלים,מעלות דפנה,מחל 30,93.7,2022,3522200,31331-30-3,דירה בבית,4,37590
57,ירושלים,מעלות דפנה,נטר 126,99,2022,3130000,30100-126-34,דירה בבית,4,31616
59,ירושלים,מעלות דפנה,נטר 126,108,2022,3610000,30100-126-35,דירה בבית,4,33426
60,ירושלים,מעלות דפנה,נטר 127,102.1,2022,2888000,30100-133-11,דירה בבית,4,28286
61,ירושלים,מעלות דפנה,נטר 126,101,2022,3122000,30100-126-36,דירה בבית,4,30911
62,ירושלים,מעלות דפנה,נטר 126,121,2022,4582000,30100-126-37,דירה בבית,4,37868
63,ירושלים,מעלות דפנה,מחל 28,116.5,2022,3150000,31331-30-33,דירה בבית,4,27039
64,ירושלים,מעלות דפנה,מחל 22,104.6,2022,3567000,31331-31-2,דירה בבית,4,34101
65,ירושלים,מעלות דפנה,נטר 126,103,2022,2830000,30100-126-28,דירה בבית,4,27476
66,ירושלים,מעלות דפנה,מקווה ישראל 128,76.8,2022,2825000,30100-134-66,דירה בבית,4,36784
67,ירושלים,מעלות דפנה,נטר 126,103,2022,3072000,30100-126-38,דירה בבית,4,29825
68,ירושלים,מעלות דפנה,נטר 126,65,2022,2000000,30100-126-39,דירה בבית,3,30769
69,ירושלים,מעלות דפנה,לוי אשכול 122,69,2022,2800000,30100-124-10,דירה בבית,3,40580
70,ירושלים,מעלות דפנה,מחל 2,98,2022,3068000,31331-36-33,דירה בבית,4,31306
71,ירושלים,מעלות דפנה,לוי אשכול 123,68,2022,3100000,30100-127-5,דירה בבית,3,45588
73,ירושלים,מעלות דפנה,לוי אשכול 123,84,2022,3975000,30100-127-6,דירה בבית,4,47321
74,ירושלים,מעלות דפנה,נטר 127,96.7,2022,2750000,30100-133-21,דירה בבית,3,28438
75,ירושלים,מעלות דפנה,מקווה ישראל 118,81,2022,2690000,30100-131-28,דירה בבית,4,33210
76,ירושלים,מעלות דפנה,מקווה ישראל 128,72,2022,2750000,30100-134-14,דירה בבית,4,38194
77,ירושלים,מעלות דפנה,מחל 30,103.8,2022,2840000,31331-30-7,דירה בבית,4,27360
78,ירושלים,מעלות דפנה,נטר 129,62.2,2022,1800000,30100-135-34,דירה בבית,3,28939
79,ירושלים,מעלות דפנה,מחל 22,98.5,2021,2860000,31331-31-47,דירה בבית,4,29036
80,ירושלים,מעלות דפנה,מחל 2,97.3,2021,3025000,31331-36-30,דירה בבית,4,31089
81,ירושלים,מעלות דפנה,שמעון הצדיק 131,91.5,2021,3200000,30102-238-12,דירה בבית,4,34973
82,ירושלים,מעלות דפנה,אליעזר סוקניק 11,75,2021,2200000,30102-235-10,דירה בבית,3,29333
83,ירושלים,מעלות דפנה,אליעזר סוקניק 11,98,2021,2750000,30102-235-9,דירה בבית,5,28061
84,ירושלים,מעלות דפנה,אליעזר סוקניק 1,104.2,2021,312000,30102-237-8,דירה בבית,4,2994
85,ירושלים,מעלות דפנה,לוי אשכול 124,71,2021,1820000,30100-125-9,דירה בבית,3,25634
86,ירושלים,מעלות דפנה,מחל 2,98,2021,2360600,31331-36-27,דירה בבית,4,24088
87,ירושלים,מעלות דפנה,מחל 2,106,2021,2200000,31331-36-5,דירה בבית,4,20755
88,ירושלים,מעלות דפנה,מחל 12,105.8,2021,2690000,31331-34-16,דירה בבית,4,25425
89,ירושלים,מעלות דפנה,נטר 127,160.6,2021,4995000,30100-133-32,דירה בבית,7,31102
90,ירושלים,מעלות דפנה,מחל 28,102.1,2021,833000,31331-30-28,דירת גן,3,8159
91,ירושלים,מעלות דפנה,מחל 14,119.3,2021,2400000,31331-33-4,דירה בבית,4,20117
92,ירושלים,מעלות דפנה,מקווה ישראל 117,71,2020,233000,30100-132-24,דירה בבית,3,3282
93,ירושלים,מעלות דפנה,נטר 125,68,2020,1920000,30100-202-16,דירה בבית,3,28235
94,ירושלים,מעלות דפנה,אליעזר סוקניק 11,89,2020,1720000,30102-235-8,דירה בבית,3,19326
95,ירושלים,מעלות דפנה,מחל 12,103.2,2020,2700000,31331-34-4,דירה בבית,4,26163
96,ירושלים,מעלות דפנה,נטר 127,108.6,2020,348000,30100-133-3,דירה בבית,4,3204
98,ירושלים,מעלות דפנה,מחל 2,82.6,2020,1980000,31331-36-39,דירה בבית,3,23971
99,ירושלים,מעלות דפנה,מחל 2,97.6,2020,2150000,31331-36-25,דירה בבית,4,22029
100,ירושלים,מעלות דפנה,מחל 22,110,2020,2290000,31331-31-39,דירה בבית,4,20818
101,ירושלים,מעלות דפנה,אליעזר סוקניק 1,75.7,2020,341000,30102-237-2,דירה בבית,3,4505
102,ירושלים,מעלות דפנה,מקווה ישראל 118,67,2020,1717100,30100-131-27,דירה בבית,3,25628
103,ירושלים,מעלות דפנה,נטר 129,62.2,2020,1900000,30100-135-44,דירה בבית,3,30547
104,ירושלים,מעלות דפנה,מחל 28,112.5,2020,2150000,31331-30-48,דירה בבית,4,19111
105,ירושלים,מעלות דפנה,מחל 30,103.8,2020,2500000,31331-30-4,דירה בבית,4,24085
106,ירושלים,מעלות דפנה,לוי אשכול 124,70,2020,1924000,30100-125-5,דירה בבית,3,27486
107,ירושלים,מעלות דפנה,נטר 127,97.5,2020,2780000,30100-133-9,דירה בבית,4,28513
108,ירושלים,מעלות דפנה,מחל 22,105.3,2020,2400000,31331-31-36,דירה בבית,4,22792
109,ירושלים,מעלות דפנה,אליעזר סוקניק 11,80,2020,1750000,30102-235-7,דירה בבית,3,21875
110,ירושלים,מעלות דפנה,מקווה ישראל 128,54.1,2019,1520000,30100-134-49,דירה בבית,3,28096
111,ירושלים,מעלות דפנה,לוי אשכול 120,95,2019,2650000,30100-123-24,דירה בבית,5,27895
112,ירושלים,מעלות דפנה,לוי אשכול 124,70,2019,2000000,30100-125-3,דירה בבית,3,28571
113,ירושלים,מעלות דפנה,מחל 28,104.1,2019,2450000,31331-30-36,דירה בבית,4,23535
114,ירושלים,מעלות דפנה,מחל 10,94.2,2019,1742000,31331-34-47,דירה בבית,3.5,18493
115,ירושלים,מעלות דפנה,לוי אשכול 121,84,2019,2150000,30100-129-6,דירה בבית,4,25595
116,ירושלים,מעלות דפנה,מקווה ישראל 118,66,2019,2050000,30100-131-9,דירה בבית,3,31061
117,ירושלים,מעלות דפנה,נטר 125,77,2019,925000,30100-202-15,דירה בבית,3,12013
118,ירושלים,מעלות דפנה,מקווה ישראל 128,60,2019,300000,30100-134-2,דירה בבית,3,5000
119,ירושלים,מעלות דפנה,לוי אשכול 121,84,2019,2110000,30100-129-4,דירה בבית,3,25119
120,ירושלים,מעלות דפנה,מחל 2,98,2019,2300000,31331-36-13,דירה בבית,4,23469
121,ירושלים,מעלות דפנה,נטר 135,58,2019,1665000,30102-252-18,דירה בבית,3,28707
122,ירושלים,מעלות דפנה,אליעזר סוקניק 11,99,2019,2549000,30102-235-6,דירה בבית,5,25747
123,ירושלים,מעלות דפנה,מחל 8,98.7,2019,2100000,31331-35-31,דירה בבית,3,21277
124,ירושלים,מעלות דפנה,מחל 8,87.6,2018,2300000,31331-35-26,דירה בבית,3,26256
125,ירושלים,מעלות דפנה,נטר 129,80.2,2018,1700000,30100-135-43,דירה בבית,3,21197
126,ירושלים,מעלות דפנה,0,100,2018,2050000,31331-3-1,דירה בבית,4,20500
127,ירושלים,מעלות דפנה,מחל 10,118.6,2018,3002000,31331-34-30,דירה בבית,4,25312
128,ירושלים,מעלות דפנה,מקווה ישראל 128,55.6,2018,1770000,30100-134-70,דירה בבית,3,31835
129,ירושלים,מעלות דפנה,מחל 18,101.2,2018,2200000,31331-33-35,דירה בבית,4,21739
130,ירושלים,מעלות דפנה,מחל 22,106.6,2018,2000000,31331-31-7,דירה בבית,4,18762
131,ירושלים,מעלות דפנה,מקווה ישראל 118,63,2018,1870000,30100-131-15,דירה בבית,3,29683
132,ירושלים,מעלות דפנה,0,84,2018,2000000,31331-3-2,דירה בבית,3.5,23810
133,ירושלים,מעלות דפנה,מקווה ישראל 117,47,2018,1400000,30100-132-1,דירה בבית,3,29787
134,ירושלים,מעלות דפנה,אליעזר סוקניק 1,61.1,2018,1710000,30102-237-19,דירה בבית,3,27987
135,ירושלים,מעלות דפנה,לוי אשכול 123,84,2018,2300000,30100-127-8,דירה בבית,4,27381
136,ירושלים,מעלות דפנה,אליעזר סוקניק 11,53,2018,1870000,30102-235-5,דירה בבית,3,35283
137,ירושלים,מעלות דפנה,מחל 8,90.1,2018,1970000,31331-35-34,דירה בבית,3,21865
138,ירושלים,מעלות דפנה,מחל 4,109.5,2018,2464000,31331-35-3,דירה בבית,4,22502
139,ירושלים,מעלות דפנה,אליעזר סוקניק 11,77,2018,1860000,30102-235-4,דירה בבית,3,24156
140,ירושלים,מעלות דפנה,מחל 4,108.6,2018,2440000,31331-35-6,דירה בבית,4,22468
141,ירושלים,מעלות דפנה,אליעזר סוקניק 11,75,2017,1720000,30102-235-3,דירה בבית,3,22933
142,ירושלים,מעלות דפנה,מקווה ישראל 118,71,2017,1974000,30100-131-20,דירה בבית,3,27803
143,ירושלים,מעלות דפנה,לוי אשכול 124,70,2017,1599000,30100-125-20,דירה בבית,3,22843
144,ירושלים,מעלות דפנה,לוי אשכול 122,70,2017,1860000,30100-124-7,דירה בבית,3,26571
145,ירושלים,מעלות דפנה,מחל 28,116.4,2017,2765000,31331-30-26,דירה בבית,4,23754
146,ירושלים,מעלות דפנה,0,58,2017,1330000,30100-128-1,דירה בבית,2,22931
147,ירושלים,מעלות דפנה,לוי אשכול 123,80,2017,2150000,30100-127-12,דירה בבית,4,26875
148,ירושלים,מעלות דפנה,0,86,2017,2370000,30097-7-1,דירה בבית,4,27558
149,ירושלים,מעלות דפנה,לוי אשכול 122,42,2017,1310000,30100-124-18,דירה בבית,2.5,31190
150,ירושלים,מעלות דפנה,אליעזר סוקניק 1,57,2016,1888000,30102-237-37,דירה בבית,3,33123
151,ירושלים,מעלות דפנה,אליעזר סוקניק 1,108,2016,2000000,30102-237-21,דירה בבית,4,18519
152,ירושלים,מעלות דפנה,לוי אשכול 122,70,2016,1585000,30100-124-16,דירה בבית,3,22643
153,ירושלים,מעלות דפנה,נטר 129,59,2016,1650000,30100-135-46,דירה בבית,3,27966
154,ירושלים,מעלות דפנה,אליעזר סוקניק 11,89,2016,1650000,30102-235-15,דירה בבית,3,18539
155,ירושלים,מעלות דפנה,נטר 126,50,2016,1578000,30100-126-18,דירה בבית,2,31560
156,ירושלים,מעלות דפנה,מקווה ישראל 119,66,2016,1980000,30100-130-23,דירה בבית,3,30000
157,ירושלים,מעלות דפנה,מקווה ישראל 118,65,2016,1870000,30100-131-19,דירה בבית,3,28769
158,ירושלים,מעלות דפנה,לוי אשכול 122,70,2016,1400000,30100-124-22,דירה בבית,3,20000
159,ירושלים,מעלות דפנה,מקווה ישראל 118,67,2016,1700000,30100-131-29,דירה בבית,3,25373
160,ירושלים,מעלות דפנה,אליעזר סוקניק 11,74,2016,1875000,30102-235-16,דירה בבית,3,25338
161,ירושלים,מעלות דפנה,נטר 126,51,2016,1315000,30100-126-1,דירה בבית,2,25784
162,ירושלים,מעלות דפנה,אליעזר סוקניק 1,75.7,2016,1730000,30102-237-13,דירה בבית,3,22853
163,ירושלים,מעלות דפנה,לוי אשכול 122,70,2015,1600000,30100-124-5,דירה בבית,3,22857
164,ירושלים,מעלות דפנה,0,97,2015,1850000,30097-7-2,דירה בבית,4,19072
165,ירושלים,מעלות דפנה,אליעזר סוקניק 1,59,2015,1764000,30102-237-41,דירה בבית,3,29898
166,ירושלים,מעלות דפנה,מקווה ישראל 128,57.2,2015,1790000,30100-134-57,דירה בבית,3,31294
167,ירושלים,מעלות דפנה,נטר 126,69,2015,1580000,30100-126-3,דירה בבית,3,22899
168,ירושלים,מעלות דפנה,0,75,2015,1405000,30102-234-1,דירה בבית,3,18733
169,ירושלים,מעלות דפנה,0,54,2015,1500000,30102-234-2,דירה בבית,3,27778
170,ירושלים,מעלות דפנה,0,92,2015,2050000,30100-23-1,דירה בבית,4,22283
171,ירושלים,מעלות דפנה,נטר 129,61.6,2015,1850000,30100-135-47,דירה בבית,3.5,30032
172,ירושלים,מעלות דפנה,מקווה ישראל 119,71,2015,2800000,30100-130-18,דירה בבית,3,39437
173,ירושלים,מעלות דפנה,מקווה ישראל 118,81,2015,2285000,30100-131-26,דירה בבית,4,28210
174,ירושלים,מעלות דפנה,0,87,2015,1500000,30504-70-1,דירה בבית,4,17241
175,ירושלים,מעלות דפנה,לוי אשכול 123,68,2015,1500000,30100-127-9,דירה בבית,3,22059
176,ירושלים,מעלות דפנה,לוי אשכול 120,68,2015,2195000,30100-123-12,דירה בבית,3,32279
177,ירושלים,מעלות דפנה,מקווה ישראל 128,54.1,2015,1350000,30100-134-60,דירה בבית,3,24954
178,ירושלים,מעלות דפנה,נטר 127,85.9,2015,1579000,30100-133-26,דירה בבית,3,18382
179,ירושלים,מעלות דפנה,נטר 127,75,2015,1550000,30100-133-1,דירה בבית,3,20667
180,ירושלים,מעלות דפנה,מקווה ישראל 117,50,2015,1100000,30100-132-25,דירה בבית,2,22000
