מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,פתח תקווה,עין גנים,עין גנים 66,99,2025,2130000,6405-194-8,דירה בבית,4,21515
2,פתח תקווה,עין גנים,סוקולוב 12,94,2025,2500000,6404-34-9,דירה בבית,4,26596
3,פתח תקווה,עין גנים,עין גנים 12,106,2025,2640000,6404-59-13,דירה בבית,4,24906
4,פתח תקווה,עין גנים,אחד העם 97,76.9,2025,1650000,6405-278-3,דירה בבית,3,21456
5,פתח תקווה,עין גנים,עין גנים 67,107.7,2025,2745000,6405-107-7,דירה בבית,5.5,25487
6,פתח תקווה,עין גנים,עין גנים 12,82,2025,2370000,6404-59-14,דירה בבית,3,28902
7,פתח תקווה,עין גנים,משמר הירדן 10,101,2025,2576000,6404-168-13,דירה בבית,4,25505
8,פתח תקווה,עין גנים,משמר הירדן 10,73.31,2025,2561000,6404-168-10,דירה בבית,4,34934
9,פתח תקווה,עין גנים,משמר הירדן 10,72.53,2025,2268000,6404-168-12,דירה בבית,3,31270
11,פתח תקווה,עין גנים,עין גנים 7,139,2025,3625000,6404-258-21,דירה בבית,5,26079
12,פתח תקווה,עין גנים,סוקולוב 12,104,2025,2000000,6404-34-8,דירה בבית,4,19231
13,פתח תקווה,עין גנים,עין גנים 14,99.5,2025,2200000,6404-254-9,דירה בבית,4.5,22111
14,פתח תקווה,עין גנים,עין גנים 12,77.6,2025,2550000,6404-59-6,דירה בבית,4,32861
15,פתח תקווה,עין גנים,סוקולוב 19,102,2025,2560000,6404-219-13,דירה בבית,4,25098
16,פתח תקווה,עין גנים,רחל המשוררת 11,99.48,2025,2305000,6405-179-4,דירה בבית,4,23170
17,פתח תקווה,עין גנים,הרב אבורביע 12,54.86,2025,1900000,6405-158-15,דירה בבית,3,34634
18,פתח תקווה,עין גנים,חזון איש 14,130,2025,3350000,6404-172-13,דירה בבית,5,25769
19,פתח תקווה,עין גנים,עין גנים 22,107.44,2025,2100000,6404-194-4,דירה בבית,5,19546
20,פתח תקווה,עין גנים,עין גנים 65,128.4,2025,2835000,6405-284-21,דירה בבית,5,22079
21,פתח תקווה,עין גנים,בנימיני אמיר 2,75,2025,2025000,6405-274-6,דירה בבית,4,27000
22,פתח תקווה,עין גנים,אדג 8,48.13,2025,1580000,6405-146-3,דירה בבית,3,32828
23,פתח תקווה,עין גנים,אצל 16,93,2025,2370000,6404-82-34,דירה בבית,4,25484
24,פתח תקווה,עין גנים,שלמה בן יוסף 6,81.1,2025,2080000,6404-91-1,דירה בבית,4,25647
25,פתח תקווה,עין גנים,סוקולוב 14,121,2025,3106000,6404-39-13,דירה בבית,5,25669
27,פתח תקווה,עין גנים,הרב טולידנו 5,95,2025,2500000,6404-31-7,דירה בבית,4,26316
28,פתח תקווה,עין גנים,סוקולוב 14,85,2025,2426000,6404-39-15,דירה בבית,4,28541
29,פתח תקווה,עין גנים,עין גנים 65,74.15,2025,1950000,6405-284-3,דירה בבית,3,26298
30,פתח תקווה,עין גנים,אברהם מזרחי 4,50.91,2025,1730000,6404-210-2,דירה בבית,3,33982
32,פתח תקווה,עין גנים,עין גנים 35,91.5,2025,2020200,6405-232-2,דירה בבית,4,22079
33,פתח תקווה,עין גנים,אברבנאל 12,99,2025,2740000,6404-151-19,דירה בבית,4,27677
34,פתח תקווה,עין גנים,סוקולוב 12,112,2025,1999000,6404-34-10,דירה בבית,5,17848
35,פתח תקווה,עין גנים,רמבם 27,52.58,2025,1600000,6379-102-12,דירה בבית,2.5,30430
37,פתח תקווה,עין גנים,חזון איש 14,113,2025,2820000,6404-172-14,דירה בבית,5,24956
38,פתח תקווה,עין גנים,יעקב פנחסי 6,69.37,2025,2140000,6405-58-4,דירה בבית,3,30849
39,פתח תקווה,עין גנים,דוד וולפסון 39,121.9,2025,1225000,6404-311-102,דירה בבית,5,10049
40,פתח תקווה,עין גנים,דוד פרישמן 24,61.24,2025,1800000,6378-167-15,דירה בבית,3,29393
41,פתח תקווה,עין גנים,הלפרין 5,91,2025,2050000,6405-223-14,דירה בבית,4,22527
43,פתח תקווה,עין גנים,עין גנים 12,106,2025,2495000,6404-59-8,דירה בבית,4,23538
44,פתח תקווה,עין גנים,הלפרין 5,91,2025,1900000,6405-223-13,דירה בבית,4,20879
45,פתח תקווה,עין גנים,עין גנים 3,84.5,2025,2100000,6404-234-7,דירה בבית,4,24852
46,פתח תקווה,עין גנים,אדג 4,51.89,2025,1690000,6405-142-16,דירה בבית,2.5,32569
47,פתח תקווה,עין גנים,אברהם מזרחי 4,50.91,2025,1680000,6404-210-5,דירה בבית,2.5,32999
48,פתח תקווה,עין גנים,עין גנים 12,82,2025,2360000,6404-59-15,דירה בבית,3,28780
52,פתח תקווה,עין גנים,כרמלי 8,63.09,2025,1025000,6404-225-2,דירה בבית,3,16247
53,פתח תקווה,עין גנים,דוד פוחס 9,94,2025,2220000,6405-166-31,דירה בבית,4,23617
54,פתח תקווה,עין גנים,הרברט סמואל 6,65.9,2025,1930000,6405-142-56,דירה בבית,4,29287
55,פתח תקווה,עין גנים,רחל המשוררת 9,96,2025,1919000,6405-224-18,דירה בבית,4,19990
57,פתח תקווה,עין גנים,מאירוב 3,99,2025,2515000,6405-195-24,דירה בבית,4,25404
58,פתח תקווה,עין גנים,דוד וולפסון 39,102.2,2025,2600000,6404-311-160,דירה בבית,4,25440
59,פתח תקווה,עין גנים,דוד וולפסון 60,118,2025,2715000,6405-67-3,דירה בבית,5,23008
61,פתח תקווה,עין גנים,אברבנאל 14,106,2025,2710000,6404-165-22,דירה בבית,4,25566
62,פתח תקווה,עין גנים,סוקולוב 15,62.77,2024,2150000,6404-209-12,דירה בבית,3,34252
63,פתח תקווה,עין גנים,דוד וולפסון 39,121.9,2024,2300000,6404-311-20,דירה בבית,5,18868
64,פתח תקווה,עין גנים,דוד וולפסון 60,118,2024,2600000,6405-67-4,דירה בבית,5,22034
65,פתח תקווה,עין גנים,דוד פרישמן 30,80,2024,1720000,6378-173-14,דירה בבית,3.5,21500
66,פתח תקווה,עין גנים,עין גנים 65,108.6,2024,2650000,6405-284-44,דירה בבית,4,24401
68,פתח תקווה,עין גנים,עין גנים 53,75,2024,2200000,6405-272-7,דירה בבית,4,29333
69,פתח תקווה,עין גנים,נחלת צבי 42,82.57,2024,2100000,6378-186-3,דירה בבית,4,25433
70,פתח תקווה,עין גנים,0,66.58,2024,1765000,6378-129-9,דירה בבית,3,26509
71,פתח תקווה,עין גנים,סוקולוב 32,67.5,2024,1800000,6404-184-6,דירה בבית,3,26667
72,פתח תקווה,עין גנים,רחל המשוררת 27,127.23,2024,2160000,6405-185-13,דירה בבית,5,16977
73,פתח תקווה,עין גנים,אחד העם 107,79.6,2024,1940000,6405-270-1,דירה בבית,3,24372
74,פתח תקווה,עין גנים,נחלת צבי 49,128.69,2024,2250000,6378-11-7,דירה בבית,4,17484
76,פתח תקווה,עין גנים,סוקולוב 21,95.49,2024,1950000,6404-95-1,דירה בבית,4,20421
77,פתח תקווה,עין גנים,אברבנאל 12,106,2024,2700000,6404-151-23,דירה בבית,4,25472
78,פתח תקווה,עין גנים,רחל המשוררת 11,99.48,2024,2210000,6405-179-7,דירה בבית,5,22216
80,פתח תקווה,עין גנים,משמר הירדן 8,119.54,2024,4300000,6404-268-21,דירה בבית,5,35971
81,פתח תקווה,עין גנים,כרמלי 2,90.5,2024,2040000,6404-201-2,דירה בבית,4,22541
82,פתח תקווה,עין גנים,עין גנים 7,120,2024,2950000,6404-258-22,דירה בבית,5,24583
83,פתח תקווה,עין גנים,סוקולוב 7,69,2024,1800000,6404-51-1,דירה בבית,3,26087
85,פתח תקווה,עין גנים,מאירוב 3,99,2024,2100000,6405-195-18,דירה בבית,4,21212
87,פתח תקווה,עין גנים,יעקב פנחסי 6,109.95,2024,2900000,6405-58-14,דירה בבית,5,26376
88,פתח תקווה,עין גנים,הרברט סמואל 6,61.6,2024,2020000,6405-142-50,דירה בבית,3,32792
