מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,חיפה,רמת חן,בת חן 17,112.53,2025,2350000,11193-316-6,דירה בבית,5,20883
2,חיפה,רמת חן,בת חן 22,107.22,2025,1910000,11193-269-5,דירה בבית,4,17814
3,חיפה,רמת חן,צופית 6,92,2025,2680000,11193-306-2,דירה בבית,5,29130
4,חיפה,רמת חן,צופית 16,71.9,2025,1550000,11193-258-74,דירה בבית,3,21558
5,חיפה,רמת חן,בת חן 25,126.95,2025,2380000,11193-325-12,דירה בבית,5,18748
6,חיפה,רמת חן,צופית 18,138.7,2025,2775000,11193-258-39,דירה בבית,5,20007
7,חיפה,רמת חן,חוחית 6,117.97,2025,2600000,11193-317-7,דירה בבית,4,22040
8,חיפה,רמת חן,חוחית 6,117.18,2025,2725000,11193-317-6,דירה בבית,4,23255
9,חיפה,רמת חן,בת חן 54,120,2025,2900000,11193-287-8,דירה בבית,5,24167
10,חיפה,רמת חן,צופית 14,71.8,2025,249000,11193-258-51,דירה בבית,3,3468
11,חיפה,רמת חן,דוכיפת 14,101.61,2025,800000,11193-297-8,דירה בבית,3,7873
12,חיפה,רמת חן,בת חן 46,78.46,2025,1600000,11193-283-5,דירה בבית,3,20393
13,חיפה,רמת חן,צופית 2,76.22,2025,1550000,11193-310-4,דירה בבית,3.5,20336
14,חיפה,רמת חן,בת חן 23,63.21,2024,1380000,11193-323-3,דירה בבית,3,21832
15,חיפה,רמת חן,חוחית 1,76,2024,1545000,11193-331-6,דירה בבית,3,20329
16,חיפה,רמת חן,בת חן 54,79,2024,2270000,11193-287-7,דירה בבית,4,28734
17,חיפה,רמת חן,בת חן 4,86,2024,1950000,11193-300-4,דירה בבית,4,22674
18,חיפה,רמת חן,בת חן 6,122.38,2024,1900000,11193-302-7,דירה בבית,5,15525
19,חיפה,רמת חן,בת חן 42,92.53,2024,2475000,11193-281-3,דירה בבית,4.5,26748
20,חיפה,רמת חן,דוכיפת 12,95.04,2024,2095000,11193-296-3,דירה בבית,4,22043
21,חיפה,רמת חן,צופית 2,118.81,2024,1700000,11193-310-8,דירה בבית,4,14309
22,חיפה,רמת חן,בת חן 44,144.26,2024,2100000,11193-282-7,דירה בבית,5,14557
23,חיפה,רמת חן,דוכיפת 10,130.1,2024,2900000,11193-295-10,דירה בבית,5,22291
24,חיפה,רמת חן,בת חן 22,126.38,2024,2680000,11193-269-1,דירה בבית,5,21206
25,חיפה,רמת חן,בת חן 14,101.2,2024,2100000,11193-309-9,דירה בבית,5,20751
26,חיפה,רמת חן,דוכיפת 14,111,2024,2230000,11193-297-9,דירה בבית,4,20090
27,חיפה,רמת חן,בת חן 64,118.39,2024,1900000,11193-342-8,דירה בבית,5,16049
28,חיפה,רמת חן,חוחית 10,98.41,2023,2100000,11193-322-5,דירה בבית,3,21339
29,חיפה,רמת חן,בת חן 25,125.2,2023,2400000,11193-325-11,דירה בבית,5,19169
30,חיפה,רמת חן,בת חן 14,114,2023,1950000,11193-309-7,דירה בבית,5,17105
31,חיפה,רמת חן,דוכיפת 8,87.1,2023,2040000,11193-294-5,דירה בבית,4,23421
32,חיפה,רמת חן,בת חן 20,60,2023,1500000,11193-268-4,דירה בבית,3,25000
34,חיפה,רמת חן,צופית 4,114.2,2023,2210000,11193-308-1,דירה בבית,5,19352
35,חיפה,רמת חן,בת חן 4,71,2023,1550000,11193-300-5,דירה בבית,3,21831
36,חיפה,רמת חן,צופית 4,114,2023,2250000,11193-308-6,דירה בבית,4.5,19737
37,חיפה,רמת חן,בת חן 54,79,2023,2025000,11193-287-6,דירה בבית,4.5,25633
38,חיפה,רמת חן,בת חן 4,78,2023,1830000,11193-300-6,דירה בבית,4,23462
39,חיפה,רמת חן,בת חן 20,124,2023,2140000,11193-268-3,דירה בבית,5,17258
40,חיפה,רמת חן,בת חן 44,90.78,2023,1950000,11193-282-1,דירה בבית,4,21481
41,חיפה,רמת חן,צופית 18,138.7,2023,2650000,11193-258-41,דירה בבית,5,19106
43,חיפה,רמת חן,בת חן 54,120,2022,2300000,11193-287-4,דירה בבית,5,19167
44,חיפה,רמת חן,צופית 22,85,2022,600000,11193-258-0,דירת גן,4,7059
45,חיפה,רמת חן,בת חן 21,85.2,2022,2280000,11193-321-2,דירה בבית,4,26761
46,חיפה,רמת חן,צופית 10,89.56,2022,1765000,11193-301-3,דירה בבית,4,19707
47,חיפה,רמת חן,בת חן 21,95.22,2022,1830000,11193-321-3,דירה בבית,4,19219
48,חיפה,רמת חן,בת חן 52,133.76,2022,2270000,11193-286-8,דירה בבית,5,16971
49,חיפה,רמת חן,צופית 13,100.18,2022,1675000,11193-261-2,דירה בבית,5,16720
51,חיפה,רמת חן,בת חן 44,91.29,2022,2000000,11193-282-2,דירה בבית,4,21908
52,חיפה,רמת חן,בת חן 44,88.48,2022,1990000,11193-282-4,דירה בבית,4,22491
54,חיפה,רמת חן,צופית 9,58.5,2022,154000,11193-263-5,דירה בבית,3,2632
55,חיפה,רמת חן,צופית 13,157.31,2022,2320000,11193-261-4,דירה בבית,6,14748
56,חיפה,רמת חן,דוכיפת 16,112,2022,1960000,11193-298-2,דירה בבית,5,17500
57,חיפה,רמת חן,צופית 17,113.17,2022,2320000,11193-259-7,דירת,5,20500
58,חיפה,רמת חן,דוכיפת 10,139.45,2022,2840000,11193-295-4,דירת גן,5,20366
59,חיפה,רמת חן,צופית 10,112.32,2021,2150000,11193-301-7,דירה בבית,5,19142
60,חיפה,רמת חן,דוכיפת 10,88.1,2021,1840000,11193-295-8,דירה בבית,4,20885
61,חיפה,רמת חן,צופית 11,107.14,2021,1800000,11193-262-3,דירה בבית,5,16800
62,חיפה,רמת חן,בת חן 28,101.67,2021,2350000,11193-272-2,דירה בבית,5,23114
63,חיפה,רמת חן,דוכיפת 11,116.5,2021,2050000,11193-344-7,דירה בבית,6,17597
64,חיפה,רמת חן,בת חן 4,114,2021,1900000,11193-300-3,דירת גן,5,16667
65,חיפה,רמת חן,דוכיפת 14,83.25,2021,1750000,11193-297-3,דירה בבית,4,21021
66,חיפה,רמת חן,בת חן 7,125.7,2021,2820000,11193-337-2,דירה בבית,5,22434
67,חיפה,רמת חן,דוכיפת 4,105.8,2021,1780000,11193-292-6,דירה בבית,4,16824
68,חיפה,רמת חן,דוכיפת 11,116.2,2021,1750000,11193-344-23,דירה בבית,5,15060
69,חיפה,רמת חן,צופית 22,72.3,2021,1340000,11193-258-7,דירה בבית,4,18534
70,חיפה,רמת חן,דוכיפת 3,127.67,2021,2250000,11193-339-1,דירת גן,5,17624
71,חיפה,רמת חן,דוכיפת 8,87.1,2021,1800000,11193-294-4,דירה בבית,4,20666
