מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
105,רעננה,קרית הפרחים - 2005,בילו 56,145.59,2022,4925000,6582-188-3,דירה בבית,6,33828
106,רעננה,קרית הפרחים - 2005,הלוטוס 17,70,2022,2425000,7651-663-6,דירה בבית,3,34643
107,רעננה,קרית הפרחים - 2005,הפרחים 13,95,2022,2925000,7651-623-218,דירה בבית,4,30789
108,רעננה,קרית הפרחים - 2005,הפרחים 13,78.2,2022,2190000,7651-623-214,דירה בבית,3,28005
109,רעננה,קרית הפרחים - 2005,הלוטוס 20,90.3,2022,3060000,7651-628-21,דירה בבית,4,33887
110,רעננה,קרית הפרחים - 2005,הפרחים 13,81.4,2022,2375000,7651-623-77,דירה בבית,3,29177
111,רעננה,קרית הפרחים - 2005,בילו 56,146.2,2022,247000,6582-188-5,קוטג' חד משפחתי,5,1689
112,רעננה,קרית הפרחים - 2005,0,320,2022,8100000,6582-419-3,קוטג' דו משפחתי,7,25313
113,רעננה,קרית הפרחים - 2005,הפרחים 36,74,2022,2550000,7651-658-9,דירה בבית,3,34459
114,רעננה,קרית הפרחים - 2005,הלוטוס 20,134.2,2022,4000000,7651-628-34,דירה בבית,5,29806
116,רעננה,קרית הפרחים - 2005,הפרחים 27,136.61,2021,4000000,7651-572-13,דירה בבית,5,29280
117,רעננה,קרית הפרחים - 2005,הסחלב 2,94.98,2021,3595000,7651-668-2,דירה בבית,4,37850
118,רעננה,קרית הפרחים - 2005,משה דיין 6,131.98,2021,4225000,6582-224-22,דירה בבית,5,32012
119,רעננה,קרית הפרחים - 2005,הלוטוס 8,119,2021,3470000,7651-560-4,דירה בבית,5,29160
120,רעננה,קרית הפרחים - 2005,ידין יגאל 2,115.23,2021,2525000,6582-223-3,דירה בבית,5,21913
121,רעננה,קרית הפרחים - 2005,שרה אהרונסון 8,212,2021,4100000,6582-353-7,קוטג' דו משפחתי,5,19340
122,רעננה,קרית הפרחים - 2005,הפרחים 13,72.5,2021,2275000,7651-623-70,דירת גן,3,31379
123,רעננה,קרית הפרחים - 2005,הסחלב 15,96,2021,3500000,7651-514-3,דירה בבית,4,36458
124,רעננה,קרית הפרחים - 2005,הצליל 1,96,2021,3850000,6582-595-3,דירת גן,5,40104
125,רעננה,קרית הפרחים - 2005,0,85,2021,2520000,6582-360-16,דירה בבית,4,29647
126,רעננה,קרית הפרחים - 2005,0,101,2021,2900000,6582-360-11,דירה בבית,5,28713
127,רעננה,קרית הפרחים - 2005,הוורד 2,111,2021,3600000,6582-600-2,דירת,5,32432
128,רעננה,קרית הפרחים - 2005,הסחלב 17,89,2021,3200000,7651-661-1,דירת גן,4,35955
129,רעננה,קרית הפרחים - 2005,הפרחים 42,91,2021,3200000,7651-533-2,דירת גן,4,35165
130,רעננה,קרית הפרחים - 2005,0,101,2021,3250000,6582-360-1,דירה בבית,4,32178
131,רעננה,קרית הפרחים - 2005,הפרחים 13,101.3,2021,2500000,7651-623-197,דירה בבית,4,24679
132,רעננה,קרית הפרחים - 2005,אנה פרנק 6,92,2021,2000000,6582-359-7,דירה בבית,4,21739
133,רעננה,קרית הפרחים - 2005,הפרחים 13,77.5,2021,2100000,7651-623-104,דירה בבית,3,27097
134,רעננה,קרית הפרחים - 2005,הפרחים 54,69.4,2021,2555000,7651-591-2,דירה בבית,3,36816
135,רעננה,קרית הפרחים - 2005,הפרחים 13,67,2021,1930000,7651-623-177,דירה בבית,2,28806
136,רעננה,קרית הפרחים - 2005,דורי יעקב 46,363,2021,6250000,6582-297-1,קוטג' דו משפחתי,6,17218
137,רעננה,קרית הפרחים - 2005,יעקב דורי 28,312,2021,1905000,6582-462-2,קוטג' דו משפחתי,7,6106
138,רעננה,קרית הפרחים - 2005,0,117,2021,3400000,7651-600-7,דירת,5,29060
139,רעננה,קרית הפרחים - 2005,0,101,2021,2520000,6582-360-15,דירה בבית,4,24950
140,רעננה,קרית הפרחים - 2005,הלוטוס 8,88.5,2021,3200000,7651-560-7,דירה בבית,4,36158
141,רעננה,קרית הפרחים - 2005,הסחלב 16,109,2021,3350000,7651-509-3,דירה בבית,5,30734
142,רעננה,קרית הפרחים - 2005,הצליל 3,96.3,2021,3220000,6582-424-12,דירה בבית,4,33437
143,רעננה,קרית הפרחים - 2005,הפעמונים 18,83.47,2021,2450000,6582-415-6,דירה בבית,4,29352
144,רעננה,קרית הפרחים - 2005,הלוטוס 17,92,2021,2575000,7651-663-5,דירה בבית,4,27989
145,רעננה,קרית הפרחים - 2005,הפרחים 38,99.5,2021,2600000,7651-535-7,דירה בבית,4,26131
146,רעננה,קרית הפרחים - 2005,יעקב דורי 28,343,2021,1805000,6582-462-1,קוטג' חד משפחתי,5,5262
147,רעננה,קרית הפרחים - 2005,משה דיין 14,150.16,2021,1410000,6582-229-1,קוטג' דו משפחתי,6,9390
148,רעננה,קרית הפרחים - 2005,הסחלב 12,78.19,2021,2325000,7651-511-9,דירה בבית,3,29735
149,רעננה,קרית הפרחים - 2005,הלוטוס 20,389.3,2021,5800000,7651-628-13,דירת,5,14899
150,רעננה,קרית הפרחים - 2005,הפעמונים 12,83.35,2021,2580000,6582-426-5,דירה בבית,4,30954
151,רעננה,קרית הפרחים - 2005,החרצית 2,127,2021,2750000,6582-398-15,דירה בבית,5,21654
152,רעננה,קרית הפרחים - 2005,חיים לסקוב 11,187.5,2021,405000,6582-187-1,קוטג' דו משפחתי,7,2160
153,רעננה,קרית הפרחים - 2005,הלוטוס 16,102,2021,2850000,7651-627-6,דירה בבית,5,27941
154,רעננה,קרית הפרחים - 2005,הפרחים 13,95.5,2021,2500000,7651-623-59,דירה בבית,5,26178
155,רעננה,קרית הפרחים - 2005,שרה אהרונסון 7,126,2021,2980000,6582-292-20,דירה בבית,5,23651
156,רעננה,קרית הפרחים - 2005,האשד 7,215,2021,6200000,7651-487-2,קוטג' דו משפחתי,7,28837
157,רעננה,קרית הפרחים - 2005,הפרחים 26,155,2021,3370000,7651-671-5,דירה בבית,5,21742
158,רעננה,קרית הפרחים - 2005,הקרן 7,113.3,2021,2800000,6582-597-5,דירה בבית,5,24713
159,רעננה,קרית הפרחים - 2005,הפרחים 13,81.9,2021,1960000,7651-623-53,דירה בבית,3,23932
160,רעננה,קרית הפרחים - 2005,הצליל 1,97,2021,3100000,6582-595-1,דירת גן,5,31959
161,רעננה,קרית הפרחים - 2005,הצליל 9,138,2021,4320000,6582-445-11,דירה בבית,6,31304
162,רעננה,קרית הפרחים - 2005,הסחלב 5,92,2021,3260000,7651-664-9,דירת גן,4,35435
163,רעננה,קרית הפרחים - 2005,הפרחים 13,109.5,2021,3075000,7651-623-196,דירה בבית,4,28082
164,רעננה,קרית הפרחים - 2005,הלוטוס 16,134,2020,3750000,7651-627-18,דירת,5,27985
165,רעננה,קרית הפרחים - 2005,אנה פרנק 8,92,2020,2835000,6582-359-14,דירת גן,4,30815
166,רעננה,קרית הפרחים - 2005,הפרחים 13,77.5,2020,2100000,7651-623-12,דירה בבית,3,27097
167,רעננה,קרית הפרחים - 2005,הסחלב 17,103,2020,2770000,7651-661-17,דירה בבית,5,26893
168,רעננה,קרית הפרחים - 2005,יגאל ידין 12,191.82,2020,4300000,6582-478-4,דירה בבית,7,22417
169,רעננה,קרית הפרחים - 2005,0,118,2020,3400000,7651-600-6,דירה בבית,5,28814
170,רעננה,קרית הפרחים - 2005,שרה אהרונסון 8,81,2020,2300000,6582-353-4,דירה בבית,3,28395
171,רעננה,קרית הפרחים - 2005,הוורד 2,90,2020,2400000,6582-600-3,דירה בבית,4,26667
172,רעננה,קרית הפרחים - 2005,הפרחים 13,74,2020,1825000,7651-623-98,דירה בבית,3,24662
173,רעננה,קרית הפרחים - 2005,הלוטוס 5,105,2020,2880000,7651-539-3,דירה בבית,5,27429
175,רעננה,קרית הפרחים - 2005,הלוטוס 14,97,2020,2600000,7651-536-16,דירה בבית,4,26804
176,רעננה,קרית הפרחים - 2005,הפרחים 48,126.6,2020,3700000,7651-678-3,דירה בבית,5,29226
177,רעננה,קרית הפרחים - 2005,הפרחים 54,91.4,2020,2600000,7651-591-9,דירה בבית,4,28446
178,רעננה,קרית הפרחים - 2005,הלוטוס 17,70,2020,2018000,7651-663-12,דירה בבית,3,28829
179,רעננה,קרית הפרחים - 2005,החרצית 8,130,2020,3475000,6582-396-11,דירת,6,26731
180,רעננה,קרית הפרחים - 2005,הלוטוס 7,98.3,2020,2633000,7651-564-12,דירה בבית,4,26785
181,רעננה,קרית הפרחים - 2005,יגאל ידין 4,169,2020,3300000,6582-240-4,דירה בבית,6,19527
182,רעננה,קרית הפרחים - 2005,הפרחים 13,94.8,2020,1960000,7651-623-211,דירה בבית,3.5,20675
183,רעננה,קרית הפרחים - 2005,שרה אהרונסון 6,156.5,2020,3200000,6582-353-15,דירה בבית,5,20447
184,רעננה,קרית הפרחים - 2005,יעקב דורי 19,127,2020,625000,6582-464-3,דירה בבית,4,4921
185,רעננה,קרית הפרחים - 2005,המלכים 25,100.35,2020,2700000,6582-293-2,דירת גן,4,26906
186,רעננה,קרית הפרחים - 2005,הלוטוס 17,92,2020,2540000,7651-663-15,דירה בבית,4,27609
187,רעננה,קרית הפרחים - 2005,יגאל ידין 4,169,2020,4900000,6582-240-5,קוטג' דו משפחתי,6,28994
188,רעננה,קרית הפרחים - 2005,הפרחים 54,69.4,2020,2218000,7651-591-8,דירה בבית,3,31960
189,רעננה,קרית הפרחים - 2005,הלוטוס 17,146,2020,3650000,7651-663-9,דירה בבית,5,25000
190,רעננה,קרית הפרחים - 2005,0,101,2020,2506000,6582-360-13,דירה בבית,4,24812
191,רעננה,קרית הפרחים - 2005,הפרחים 13,101.3,2020,2340000,7651-623-205,דירה בבית,4,23100
193,רעננה,קרית הפרחים - 2005,הסחלב 2,77.21,2020,2950000,7651-668-10,דירה בבית,4,38207
194,רעננה,קרית הפרחים - 2005,בילו 52,175.93,2020,5325000,6582-250-2,קוטג' דו משפחתי,6.5,30268
196,רעננה,קרית הפרחים - 2005,הפרחים 13,71.5,2020,1760000,7651-623-14,דירה בבית,2.5,24615
197,רעננה,קרית הפרחים - 2005,אנה פרנק 8,92,2020,2250000,6582-359-19,דירה בבית,4,24457
198,רעננה,קרית הפרחים - 2005,האגם 13,208.52,2020,298000,7651-577-2,קוטג' דו משפחתי,5,1429
199,רעננה,קרית הפרחים - 2005,הפרחים 13,67,2020,1795000,7651-623-102,דירה בבית,2,26791
200,רעננה,קרית הפרחים - 2005,0,360,2020,6500000,6582-480-2,קוטג' דו משפחתי,1,18056
201,רעננה,קרית הפרחים - 2005,הלוטוס 16,102,2020,2500000,7651-627-4,דירה בבית,5,24510
202,רעננה,קרית הפרחים - 2005,החרצית 2,93,2020,2850000,6582-398-3,דירה בבית,4,30645
203,רעננה,קרית הפרחים - 2005,יצחק שדה 22,294,2020,5475000,6582-166-1,דירה בבית,6,18622
204,רעננה,קרית הפרחים - 2005,הפרחים 28,89.75,2020,2280000,7651-616-4,דירה בבית,4,25404
205,רעננה,קרית הפרחים - 2005,0,98,2020,2550000,6582-360-12,דירה בבית,4,26020
206,רעננה,קרית הפרחים - 2005,משה דיין 10,94,2020,2021000,6582-266-5,דירה בבית,4,21500
207,רעננה,קרית הפרחים - 2005,הפרחים 40,97,2020,2350000,7651-533-11,דירה בבית,4,24227
208,רעננה,קרית הפרחים - 2005,שרה אהרונסון 4,100,2020,2425000,6582-353-20,דירה בבית,4,24250
209,רעננה,קרית הפרחים - 2005,הלוטוס 19,150.15,2020,1007000,7651-615-13,דירה בבית,5,6707
210,רעננה,קרית הפרחים - 2005,הלוטוס 20,104,2020,3650000,7651-628-55,דירה בבית,5,35096
211,רעננה,קרית הפרחים - 2005,המלכים 25,102.43,2020,2550000,6582-293-7,דירה בבית,4,24895
212,רעננה,קרית הפרחים - 2005,הפרחים 13,67,2020,1750000,7651-623-94,דירה בבית,2.5,26119
213,רעננה,קרית הפרחים - 2005,הסולן 10,428,2019,9250000,6582-594-1,קוטג' חד משפחתי,1,21612
214,רעננה,קרית הפרחים - 2005,החליל 2,78,2019,2700000,6582-410-1,דירה בבית,3,34615
215,רעננה,קרית הפרחים - 2005,הלוטוס 18,143,2019,3890000,7651-627-28,דירת,6,27203
216,רעננה,קרית הפרחים - 2005,הפרחים 13,100,2019,2390000,7651-623-260,דירה בבית,4,23900
217,רעננה,קרית הפרחים - 2005,הלוטוס 20,104.8,2019,2800000,7651-628-60,דירה בבית,5,26718
218,רעננה,קרית הפרחים - 2005,הלוטוס 20,99.9,2019,2650000,7651-628-44,דירה בבית,5,26527
219,רעננה,קרית הפרחים - 2005,הבריכה 1,250,2019,5400000,7651-492-1,קוטג' דו משפחתי,5,21600
221,רעננה,קרית הפרחים - 2005,הלוטוס 20,105.2,2019,2830000,7651-628-7,דירה בבית,5,26901
222,רעננה,קרית הפרחים - 2005,הפרחים 13,71,2019,1700000,7651-623-247,דירה בבית,2.5,23944
223,רעננה,קרית הפרחים - 2005,החרצית 8,101,2019,2620000,6582-396-6,דירה בבית,5,25941
224,רעננה,קרית הפרחים - 2005,הפרחים 13,67,2019,1697000,7651-623-173,דירה בבית,2,25328
225,רעננה,קרית הפרחים - 2005,0,88,2019,2460000,7651-600-12,דירה בבית,4,27955
226,רעננה,קרית הפרחים - 2005,בילו 49,231,2019,4280000,6582-230-4,דירה בבית,5,18528
227,רעננה,קרית הפרחים - 2005,הסחלב 16,78,2019,2150000,7651-509-7,דירה בבית,3.5,27564
228,רעננה,קרית הפרחים - 2005,הלוטוס 16,102,2019,2750000,7651-627-11,דירה בבית,5,26961
229,רעננה,קרית הפרחים - 2005,הפרחים 13,99.8,2019,2040000,7651-623-226,דירה בבית,4,20441
230,רעננה,קרית הפרחים - 2005,הוורד 2,100,2019,2670000,6582-600-4,דירה בבית,4,26700
231,רעננה,קרית הפרחים - 2005,הפרחים 13,131.8,2019,3050000,7651-623-198,דירה בבית,5,23141
232,רעננה,קרית הפרחים - 2005,הסחלב 5,92,2019,2420000,7651-664-11,דירה בבית,4,26304
233,רעננה,קרית הפרחים - 2005,חיים לסקוב 6,240,2019,442000,6582-481-2,קוטג' דו משפחתי,6,1842
234,רעננה,קרית הפרחים - 2005,הלוטוס 11,143,2019,4150000,7651-662-18,דירה בבית,5,29021
235,רעננה,קרית הפרחים - 2005,בילו 57,320.47,2019,6750000,6582-189-4,קוטג' דו משפחתי,6,21063
236,רעננה,קרית הפרחים - 2005,הפרחים 17,83.2,2019,2300000,7651-623-275,דירה בבית,3,27644
237,רעננה,קרית הפרחים - 2005,הסחלב 10,107.8,2019,1380000,7651-512-3,דירה בבית,5,12801
238,רעננה,קרית הפרחים - 2005,הלוטוס 20,104.8,2019,2840000,7651-628-59,דירה בבית,5,27099
239,רעננה,קרית הפרחים - 2005,הפעמונים 20,96.5,2019,2647000,6582-376-18,דירה בבית,4,27430
240,רעננה,קרית הפרחים - 2005,הלוטוס 17,146,2019,3850000,7651-663-16,דירה בבית,5,26370
241,רעננה,קרית הפרחים - 2005,הפרחים 13,75,2019,1650000,7651-623-135,דירה בבית,3,22000
242,רעננה,קרית הפרחים - 2005,הלוטוס 19,113.48,2019,3600000,7651-615-10,דירה בבית,5,31724
243,רעננה,קרית הפרחים - 2005,משה דיין 48,114.5,2019,3350000,6582-280-14,דירת,4,29258
244,רעננה,קרית הפרחים - 2005,הוורד 23,340,2019,5647000,6582-340-1,קוטג' דו משפחתי,7,16609
246,רעננה,קרית הפרחים - 2005,הלוטוס 20,134.6,2019,3421000,7651-628-32,דירה בבית,5,25416
247,רעננה,קרית הפרחים - 2005,בילו 54,186.11,2019,4880000,6582-249-6,קוטג' דו משפחתי,8,26221
248,רעננה,קרית הפרחים - 2005,החרצית 3,65,2019,2225000,6582-604-5,דירה בבית,3,34231
249,רעננה,קרית הפרחים - 2005,הפרחים 13,67,2018,1710000,7651-623-215,דירה בבית,2.5,25522
250,רעננה,קרית הפרחים - 2005,הפעמונים 20,82,2018,2225000,6582-376-21,דירה בבית,3,27134
251,רעננה,קרית הפרחים - 2005,שרה אהרונסון 7,109,2018,2650000,6582-292-6,דירה בבית,5,24312
252,רעננה,קרית הפרחים - 2005,יגאל ידין 11,167.79,2018,3600000,6582-247-3,קוטג' דו משפחתי,6,21455
253,רעננה,קרית הפרחים - 2005,הסחלב 6,82,2018,3100000,7651-667-2,דירה בבית,4,37805
254,רעננה,קרית הפרחים - 2005,הסחלב 15,96,2018,2900000,7651-514-2,דירה בבית,4.5,30208
255,רעננה,קרית הפרחים - 2005,הלוטוס 17,92,2018,2300000,7651-663-3,דירה בבית,4,25000
256,רעננה,קרית הפרחים - 2005,הסחלב 11,91,2018,2140000,7651-516-4,דירה בבית,4,23516
257,רעננה,קרית הפרחים - 2005,הפרחים 13,92,2018,1800000,7651-623-13,דירה בבית,3,19565
258,רעננה,קרית הפרחים - 2005,הפרחים 13,81.5,2018,1815000,7651-623-21,דירה בבית,3,22270
259,רעננה,קרית הפרחים - 2005,הפרחים 54,91.4,2018,2500000,7651-591-7,דירה בבית,4,27352
260,רעננה,קרית הפרחים - 2005,הפרחים 27,79.83,2018,1800000,7651-572-3,דירה בבית,3,22548
261,רעננה,קרית הפרחים - 2005,הפרחים 13,78,2018,1920000,7651-623-113,דירה בבית,3,24615
262,רעננה,קרית הפרחים - 2005,הלוטוס 14,71,2018,1425000,7651-536-9,דירה בבית,3,20070
263,רעננה,קרית הפרחים - 2005,הפרחים 27,116.39,2018,2580000,7651-572-11,דירה בבית,5,22167
264,רעננה,קרית הפרחים - 2005,הסחלב 14,80,2018,2420000,7651-510-1,דירת גן,3,30250
265,רעננה,קרית הפרחים - 2005,משה דיין 10,94,2018,2120000,6582-266-12,דירה בבית,4,22553
266,רעננה,קרית הפרחים - 2005,הוורד 6,65.4,2018,1700000,6582-502-5,דירה בבית,3,25994
267,רעננה,קרית הפרחים - 2005,דיין משה 38,79.4,2018,2030000,6582-282-9,דירה בבית,4,25567
