מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,בת ים,ותיקים,קריתי 36,59.84,2025,1790000,7155-243-5,דירה בבית,3,29913
2,בת ים,ותיקים,יוספטל גיורא 89,55,2025,1800000,7155-261-3,דירה בבית,2.5,32727
3,בת ים,ותיקים,חביבה רייק 8,49.61,2025,1530000,7155-230-13,דירה בבית,2,30841
4,בת ים,ותיקים,ההגנה 34,63,2025,1680000,7151-239-2,דירה בבית,3,26667
6,בת ים,ותיקים,חביבה רייק 11,63.5,2025,1700000,7155-209-2,דירה בבית,3,26772
7,בת ים,ותיקים,ששת הימים 22,71.81,2025,1820000,7155-185-1,דירה בבית,3.5,25345
8,בת ים,ותיקים,קריתי 26,54,2025,1585000,7155-248-15,דירה בבית,3,29352
9,בת ים,ותיקים,דניאל 61,48.5,2025,1500000,7135-164-11,דירה בבית,2,30928
10,בת ים,ותיקים,אנילביץ 13,99,2025,2350000,7150-383-14,דירה בבית,4,23737
11,בת ים,ותיקים,יוספטל גיורא 63,100,2025,1800000,7155-269-5,דירה בבית,4,18000
12,בת ים,ותיקים,קרייתי 8,50.53,2025,1650000,7155-276-19,דירה בבית,2.5,32654
13,בת ים,ותיקים,החשמונאים 20,76,2025,1730000,7135-155-4,דירה בבית,3,22763
14,בת ים,ותיקים,ברל כצנלסון 66,71.26,2025,1781000,7155-223-12,דירה בבית,4,24993
15,בת ים,ותיקים,ששת הימים 2,61.07,2025,1775000,7155-296-6,דירה בבית,3,29065
16,בת ים,ותיקים,אנילביץ 19,66,2025,1770000,7150-386-2,דירה בבית,3,26818
18,בת ים,ותיקים,משה שרת 20,64,2025,1680000,7155-199-3,דירה בבית,3,26250
19,בת ים,ותיקים,החשמונאים 6,45.5,2025,1615000,7135-141-13,דירה בבית,2.5,35495
20,בת ים,ותיקים,משה שרת 12,63.7,2025,1630000,7155-203-9,דירה בבית,3,25589
21,בת ים,ותיקים,אנילביץ 33,63,2025,1650000,7151-245-3,דירה בבית,3,26190
22,בת ים,ותיקים,ההגנה 2,78.86,2025,1800000,7150-452-30,דירה בבית,4,22825
23,בת ים,ותיקים,דניאל 71,57.5,2025,1700000,7135-173-10,דירה בבית,2.5,29565
24,בת ים,ותיקים,רמז 18,47.97,2025,1000000,7134-107-6,דירה בבית,2,20846
25,בת ים,ותיקים,דניאל 67,43,2025,1445000,7135-170-13,דירה בבית,2,33605
26,בת ים,ותיקים,אנילביץ 5,65.19,2025,1760000,7150-451-11,דירה בבית,3,26998
27,בת ים,ותיקים,ברל כצנלסון 58,60.37,2025,1830000,7155-219-8,דירה בבית,2.5,30313
28,בת ים,ותיקים,חביבה רייק 11,63.5,2025,1780000,7155-209-6,דירה בבית,3,28031
29,בת ים,ותיקים,משה שרת 11,54.5,2025,1565000,7155-284-16,דירה בבית,2,28716
30,בת ים,ותיקים,אנילביץ 9,68,2025,1740000,7150-381-5,דירה בבית,3,25588
31,בת ים,ותיקים,ברל כצנלסון 82,59.75,2025,1770000,7155-236-2,דירה בבית,3,29623
