מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,ירושלים,מקור חיים,מקור חיים 17,89.7,2025,4140000,30141-236-25,דירה בבית,4,46154
2,ירושלים,מקור חיים,הפרסה 2,105,2025,3900000,30130-341-3,דירה בבית,4,37143
3,ירושלים,מקור חיים,הפרסה 2,105,2025,3880000,30130-341-4,דירה בבית,4,36952
4,ירושלים,מקור חיים,0,41,2025,2075000,30130-5-49,דירה בבית,2,50610
5,ירושלים,מקור חיים,מקור חיים 12,93.25,2025,4357000,30198-85-21,דירה בבית,4,46724
6,ירושלים,מקור חיים,מקור חיים 38,104.5,2025,4700000,30141-225-15,דירה בבית,4,44976
7,ירושלים,מקור חיים,מקור חיים 17,107.9,2025,4980000,30141-236-31,דירה בבית,4,46154
8,ירושלים,מקור חיים,הפרסה 2,105,2025,3550000,30130-341-5,דירה בבית,3,33810
9,ירושלים,מקור חיים,0,118,2025,5700000,30130-171-3,דירה בבית,4,48305
10,ירושלים,מקור חיים,מקור חיים 35,114,2025,6335000,30141-113-20,דירה בבית,4,55570
11,ירושלים,מקור חיים,0,133,2025,6400000,30130-171-4,דירה בבית,5,48120
12,ירושלים,מקור חיים,0,140,2025,5940000,30130-5-50,דירה בבית,6,42429
13,ירושלים,מקור חיים,0,75,2025,3050000,30130-5-48,דירה בבית,3,40667
14,ירושלים,מקור חיים,0,112,2025,5214000,30130-171-5,דירה בבית,5,46554
16,ירושלים,מקור חיים,מקור חיים 17,117.6,2025,5200000,30141-236-30,דירה בבית,5,44218
17,ירושלים,מקור חיים,מקור חיים 17,113.2,2025,5000000,30141-236-26,דירה בבית,5,44170
18,ירושלים,מקור חיים,אביטל 4,68.2,2025,1900000,30130-22-9,דירה בבית,3,27859
19,ירושלים,מקור חיים,0,49,2025,2090000,30130-5-51,דירה בבית,2,42653
20,ירושלים,מקור חיים,מקור חיים 13,79.54,2025,3131300,30141-41-2,דירה בבית,3,39368
21,ירושלים,מקור חיים,מקור חיים 17,90.2,2025,3950000,30141-236-11,דירה בבית,4,43792
22,ירושלים,מקור חיים,הפרסה 2,85,2025,3580000,30130-341-2,דירה בבית,3,42118
23,ירושלים,מקור חיים,מקור חיים 17,98.8,2024,4600000,30141-236-21,דירה בבית,4,46559
24,ירושלים,מקור חיים,מקור חיים 17,52.4,2024,2450000,30141-236-10,דירה בבית,2,46756
25,ירושלים,מקור חיים,מקור חיים 7,85.1,2024,2750000,30198-41-28,דירה בבית,4,32315
26,ירושלים,מקור חיים,מקור חיים 35,109,2024,4500000,30141-113-21,דירה בבית,4,41284
27,ירושלים,מקור חיים,מקור חיים 55,105,2024,4526000,30130-28-2,דירה בבית,4,43105
28,ירושלים,מקור חיים,0,76,2024,2800000,30130-5-54,דירה בבית,3,36842
30,ירושלים,מקור חיים,מקור חיים 35,210,2024,9000000,30141-113-22,דירה בבית,6,42857
31,ירושלים,מקור חיים,0,131,2024,6400000,30130-5-55,דירה בבית,5,48855
32,ירושלים,מקור חיים,0,111,2024,3723000,30130-5-56,דירה בבית,4,33541
33,ירושלים,מקור חיים,גנרל פייר קניג 10,100.9,2024,3140000,30198-41-34,דירה בבית,4,31120
37,ירושלים,מקור חיים,מקור חיים 44,69.4,2024,2650000,30141-37-18,דירה בבית,3,38184
38,ירושלים,מקור חיים,0,98,2024,3517000,30130-5-57,דירה בבית,4,35888
39,ירושלים,מקור חיים,מקור חיים 62,47,2024,1800000,30130-336-53,דירה בבית,2,38298
40,ירושלים,מקור חיים,מקור חיים 13,80.34,2024,3145000,30141-41-9,דירה בבית,3,39146
41,ירושלים,מקור חיים,מקור חיים 38,109.75,2024,5130000,30141-225-27,דירה בבית,5,46743
42,ירושלים,מקור חיים,מקור חיים 6,92,2024,3180000,30198-28-7,דירה בבית,4,34565
43,ירושלים,מקור חיים,0,91,2024,3400000,30130-5-58,דירה בבית,4,37363
44,ירושלים,מקור חיים,הפרסה 2,49,2024,2060000,30130-341-7,דירה בבית,2,42041
45,ירושלים,מקור חיים,0,78,2024,3000000,30130-5-59,דירה בבית,3,38462
46,ירושלים,מקור חיים,0,92,2024,3800000,30130-5-60,דירה בבית,4,41304
47,ירושלים,מקור חיים,מקור חיים 45,53.5,2024,2100000,30141-118-8,דירה בבית,2,39252
48,ירושלים,מקור חיים,מקור חיים 35,155,2024,6385000,30141-113-24,דירה בבית,5,41194
51,ירושלים,מקור חיים,מקור חיים 44,69.4,2024,2750000,30141-37-6,דירה בבית,3,39625
52,ירושלים,מקור חיים,0,86,2024,2800000,30130-5-61,דירה בבית,3,32558
53,ירושלים,מקור חיים,מקור חיים 28,98,2024,3500000,30141-189-12,דירה בבית,4,35714
54,ירושלים,מקור חיים,מקור חיים 15,105.1,2024,3600000,30141-42-14,דירה בבית,6,34253
55,ירושלים,מקור חיים,הפרסה 2,49,2024,2200000,30130-341-8,דירה בבית,2,44898
57,ירושלים,מקור חיים,מקור חיים 35,127,2024,6100000,30141-113-26,דירה בבית,5,48031
59,ירושלים,מקור חיים,הפרסה 2,111,2024,3807000,30130-341-9,דירה בבית,4,34297
60,ירושלים,מקור חיים,מקור חיים 62,66,2024,2660000,30130-336-54,דירה בבית,3,40303
62,ירושלים,מקור חיים,מקור חיים 62,66,2024,2610000,30130-336-55,דירה בבית,3,39545
64,ירושלים,מקור חיים,מקור חיים 35,110,2024,5329000,30141-113-27,דירה בבית,4,48445
65,ירושלים,מקור חיים,0,49,2024,2100000,30130-5-62,דירה בבית,2,42857
67,ירושלים,מקור חיים,צרת 3,83.48,2024,3100000,30141-119-6,דירה בבית,4,37135
68,ירושלים,מקור חיים,0,76,2024,2500000,30130-5-63,דירה בבית,3,32895
69,ירושלים,מקור חיים,מקור חיים 62,66,2024,2769000,30130-336-56,דירה בבית,3,41955
71,ירושלים,מקור חיים,מקור חיים 4,108,2024,3600000,30198-27-16,דירה בבית,4,33333
72,ירושלים,מקור חיים,מקור חיים 20,72,2024,2850000,30141-8-6,דירה בבית,3,39583
73,ירושלים,מקור חיים,מקור חיים 17,86.1,2024,3720000,30141-236-16,דירה בבית,3,43206
74,ירושלים,מקור חיים,מקור חיים 41,87,2024,3500000,30141-220-100,דירה בבית,3,40230
76,ירושלים,מקור חיים,מקור חיים 15,105.1,2024,5400000,30141-42-3,דירה בבית,5,51380
78,ירושלים,מקור חיים,0,86,2024,2840000,30130-5-64,דירה בבית,3,33023
79,ירושלים,מקור חיים,מקור חיים 45,124.4,2024,400000,30141-118-6,דירה בבית,5,3215
80,ירושלים,מקור חיים,הפרסה 2,106,2024,3816000,30130-341-11,דירה בבית,4,36000
82,ירושלים,מקור חיים,הפרסה 2,49,2024,2090000,30130-341-13,דירה בבית,2,42653
83,ירושלים,מקור חיים,0,86,2024,2800000,30130-5-66,דירה בבית,3,32558
84,ירושלים,מקור חיים,0,86,2024,2479000,30130-5-68,דירה בבית,3,28826
85,ירושלים,מקור חיים,אביטל 15,111,2024,3905000,30130-341-14,דירה בבית,4,35180
86,ירושלים,מקור חיים,הפרסה 2,49,2024,2040000,30130-341-17,דירה בבית,2,41633
87,ירושלים,מקור חיים,מקור חיים 62,97,2024,3285000,30130-336-57,דירה בבית,4,33866
89,ירושלים,מקור חיים,0,50,2024,1740000,30130-5-69,דירה בבית,2,34800
91,ירושלים,מקור חיים,0,198,2024,10001000,30141-152-5,דירה בבית,6,50510
93,ירושלים,מקור חיים,מקור חיים 40,98.12,2024,3200000,30141-158-27,דירה בבית,4,32613
94,ירושלים,מקור חיים,מקור חיים 45,85.2,2024,4275000,30141-118-13,דירה בבית,3,50176
95,ירושלים,מקור חיים,מקור חיים 17,101,2024,4550000,30141-236-8,דירה בבית,4,45050
96,ירושלים,מקור חיים,0,130,2024,4698000,30130-5-70,דירה בבית,5,36138
100,ירושלים,מקור חיים,הפרסה 2,106,2024,3816000,30130-341-18,דירה בבית,4,36000
101,ירושלים,מקור חיים,0,86,2024,2394000,30130-5-71,דירה בבית,3,27837
102,ירושלים,מקור חיים,מקור חיים 41,139.1,2024,6100000,30141-220-43,דירה בבית,5,43853
