מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,שזר 820,49,2025,1150000,10650-97-15,דירה בבית,2,23469
2,שזר 814,60.75,2025,1300000,10650-91-15,דירה בבית,3,21399
3,שזר 813,61.2,2025,1500000,10650-90-14,דירה בבית,3,24510
5,שזר 819,60,2025,1490000,10650-96-30,דירה בבית,3,24833
6,שזר 816,67.43,2025,1500000,10650-93-3,דירה בבית,3,22245
7,שזר 818,60.75,2025,1250000,10650-95-15,דירה בבית,3,20576
8,שזר 818,60.75,2025,1125000,10650-95-11,דירה בבית,3,18519
9,שזר 819,60,2025,1535000,10650-96-4,דירה בבית,3,25583
