מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,כסלו 48,92.91,"2025","2710000",5734-71-3,דירה בבית קומות,4,שניה
2,עמק האלה 16,87.3,"2025","2950000",5736-36-32,דירה בבית קומות,4,חמישית
3,תשרי 20,105.21,"2025","3150000",5733-16-5,דירה בבית קומות,5,שלישית
4,טבת 16,109.95,"2025","2900000",5734-28-9,דירה בבית קומות,4,שלישית
5,הלוח העברי 28,111.6,"2025","3667000",5733-65-29,דירה בבית קומות,4,חמישית
6,אייר 17,86.75,"2025","2830000",5733-64-32,דירה בבית קומות,4,חמישית
7,ניסן 79,88,"2025","2730000",5733-59-21,דירה בבית קומות,4,ראשונה
8,תשרי 48,121.6,"2025","3460000",5733-54-1,דירה בבית קומות,5,קומה ‎0‏, קומה ‎1‏
9,הלוח העברי 15,121.6,"2025","4250000",5732-52-7,דירה בבית קומות,5,שלישית
10,כסלו 55,91.85,"2025","2760000",5733-24-13,דירה בבית קומות,4,חמישית
11,ניסן 109,91,"2025","3290000",5732-58-65,דירה בבית קומות,4,קומה ‎0‏
12,כסלו 4,74.59,"2025","2360000",5734-74-4,דירה בבית קומות,3,שניה
13,ירח-אב 13,101.89,"2025","3150000",5735-10-28,דירה בבית קומות,5,שביעית
14,תמוז 16,100.23,"2025","2750000",5733-61-2,דירה בבית קומות,4,קרקע
15,כסלו 52,111.48,"2025","3130000",5734-70-4,דירה בבית קומות,5,שניה
16,הלוח העברי 19,84.6,"2025","3060000",5732-50-8,דירה בבית קומות,4,קרקע
17,שבט 45,96.9,"2025","3950000",5735-19-14,דירת גן,5,ראשונה
18,טבת 18,112.95,"2025","3200000",5734-22-27,דירה בבית קומות,4,רביעית
19,0,171,"2025","3920000",5733-66-1,דירה בבית קומות,5,שלישית
20,עמק האלה 14,92.25,"2025","2930000",5736-36-50,דירה בבית קומות,4,חמישית
21,עמק חרוד 111,120,"2025","3115000",5732-59-2,דירה בבית קומות,4,לא ידוע
22,עמק האלה 56,95.9,"2025","3700000",5734-39-14,דירה בבית קומות,5,קרקע
23,כסלו 71,89.6,"2025","3375000",5733-29-44,דירה בבית קומות,4,שלישית
24,שבט 32,103.7,"2025","2900000",5735-11-47,דירה בבית קומות,4,שניה
25,עמק האלה 36,84.55,"2025","2650000",5735-13-9,דירה בבית קומות,4,שניה
26,כסלו 61,103.4,"2025","2800000",5733-23-19,דירה בבית קומות,4,שניה
27,טבת 16,109.95,"2025","3380000",5734-28-61,דירה בבית קומות,4,שש עשרה
28,חשוון 19,109.95,"2025","3345000",5735-18-29,דירה בבית קומות,5,שניה
29,הלוח העברי 1,93,"2025","2800000",5732-22-8,דירה בבית קומות,3,לא ידוע
30,כסלו 71,130.25,"2025","3855000",5733-29-47,דירה בבית קומות,5,רביעית
31,תשרי 24,88.81,"2025","3100000",5733-16-13,דירה בבית קומות,4,ראשונה
32,כסלו 6,100.81,"2025","3040000",5734-74-10,דירה בבית קומות,5,שניה
33,עמק האלה 24,79.2,"2025","2783000",5735-15-1,דירה בבית קומות,3,קרקע
34,תשרי 33,103.25,"2025","3000000",5733-20-3,דירה בבית קומות,4,ראשונה
35,אלול 7,112.45,"2025","2950000",5732-43-1,דירה בבית קומות,4,קרקע
36,שבט 31,94.5,"2025","2900000",5735-24-31,דירה בבית קומות,4,שניה
37,אלול 10,82.1,"2025","3320000",5732-53-2,דירת גן,4,קרקע
38,ירחים 6,68.05,"2025","2480000",5734-6-14,דירה בבית קומות,3,ראשונה
39,שבט 4,103.8,"2025","3480000",5736-33-1,דירה בבית קומות,4,קרקע, ראשונה
40,תשרי 21,91.4,"2025","3300000",5733-27-2,דירת גן,4,ראשונה
41,חגי ישראל 1,120,"2025","3575000",5733-65-100,דירה בבית קומות,4,שביעית
42,כסלו 21,92.85,"2025","3170000",5734-42-5,דירה בבית קומות,4,שניה
43,שבט 15,82.7,"2025","2710000",5736-39-152,דירה בבית קומות,4,ראשונה
44,עמק האלה 108,88,"2025","3000000",5732-39-3,דירה בבית קומות,3.5,ראשונה
45,ירחים 10,94.1,"2024","3050000",5734-5-18,דירה בבית קומות,4.5,רביעית
46,הלוח העברי 23,132.6,"2024","4750000",5732-49-14,דירה בבית קומות,6,רביעית
47,אייר 9,112.78,"2024","3250000",5733-17-27,דירה בבית קומות,5,שניה
48,הלוח העברי 28,111.7,"2024","3570000",5733-65-32,דירה בבית קומות,4,שביעית
49,שבט 34,103.36,"2024","2800000",5735-11-72,דירה בבית קומות,4,שלישית
50,טבת 16,111,"2024","3240000",5734-28-22,דירה בבית קומות,4,שישית
51,תשרי 35,92,"2024","3815000",5733-19-8,דירה בבית קומות,4,שניה
52,תמוז 18,104.08,"2024","2850000",5733-61-21,דירה בבית קומות,4,ראשונה
53,כסלו 29,116.9,"2024","3930000",5734-15-7,דירה בבית קומות,5,שלישית
54,תשרי 21,106.55,"2024","3740000",5733-27-11,דירה בבית קומות,5,רביעית
55,כסלו 56,97.1,"2024","3140000",5734-23-15,דירה בבית קומות,4,שלישית
56,אדר 15,94.1,"2024","3350000",5736-24-31,דירת גן,4,קרקע
57,תשרי 37,111.7,"2024","3380000",5733-65-13,דירה בבית קומות,4,שישית
58,אייר 17,99.49,"2024","2900000",5733-64-28,דירה בבית קומות,4,רביעית
59,כסלו 61,129.75,"2024","4720000",5733-23-18,דירת גן,5,קרקע, ראשונה
60,שבט 30,111.3,"2024","3230000",5735-11-9,דירה בבית קומות,5,רביעית
61,טבת 3,78,"2024","2800000",5734-76-12,דירה בבית קומות,3.5,קומה ‎2‏
62,עמק חרוד 111,125,"2024","2865000",5732-59-3,דירה בבית קומות,4,שניה
63,ניסן 77,94.8,"2024","3590000",5733-59-26,דירה בבית קומות,4,קרקע
64,תשרי 33,92,"2024","3029000",5733-20-8,דירה בבית קומות,4,שניה
65,הלוח העברי 34,70.35,"2024","2090000",5733-53-14,דירה בבית קומות,3,קומה ‎2‏
66,שבט 11,71.4,"2024","2200000",5736-39-92,דירה בבית קומות,3,שלישית
67,עמק חרוד 8,70,"2024","2190000",5732-10-29,דירה בבית קומות,3,שניה
68,אייר 5,88.98,"2024","3150000",5733-17-13,דירה בבית קומות,4,ראשונה
69,כסלו 32,91.27,"2024","3200000",5734-67-1,דירה בבית קומות,4,ראשונה
70,כסלו 11,127.6,"2024","3680000",5734-59-12,דירה בבית קומות,5,קרקע, ראשונה
71,הלוח העברי 55,130,"2024","3380000",5733-40-7,דירה בבית קומות,4,שלישית, רביעית
72,ניסן 85,113.3,"2024","3025000",5733-40-20,דירה בבית קומות,4,ראשונה
73,אדר 15,89,"2024","2825000",5736-24-14,דירה בבית קומות,4,שניה
74,תמוז 18,103.32,"2024","3650000",5733-61-27,דירה בבית קומות,5,רביעית
75,הלוח העברי 39,84,"2024","3000000",5732-69-34,דירה בבית קומות,5,שניה
76,תמוז 9,87,"2024","2820000",5733-60-22,דירה בבית קומות,4,שניה
77,תשרי 45,94.4,"2024","2970000",5732-48-5,דירה בבית קומות,4,שניה
78,עמק חרוד 14,100.65,"2024","3400000",5732-10-13,דירה בבית קומות,5,קרקע
79,תשרי 50,62.6,"2024","2150000",5733-52-15,דירה בבית קומות,3,קומה ‎3‏
80,0,100,"2024","3250000",5732-60-1,דירה בבית קומות,4,ראשונה
81,הלוח העברי 12,93.7,"2024","3200000",5734-48-25,דירה בבית קומות,4,קרקע
82,ניסן 89,99.55,"2024","3160000",5733-41-2,דירה בבית קומות,4,קרקע, ראשונה
83,כסלו 12,87,"2024","2740000",5734-76-38,דירה בבית קומות,4,קומה ‎1‏
84,עמק האלה 112,147,"2024","3620000",5732-38-8,דירה בבית קומות,5,ראשונה
85,כסלו 32,90.53,"2024","3225000",5734-67-2,דירה בבית קומות,4,ראשונה
86,שבט 37,120.1,"2024","3320000",5735-23-30,דירה בבית קומות,5,שניה
87,עמק האלה 112,103,"2024","3000000",5732-38-7,דירה בבית קומות,3.5,ראשונה
88,אלול 14,106.2,"2024","3200000",5732-51-1,דירה בבית קומות,5,קרקע
89,שבט 11,86.7,"2024","2730000",5736-39-75,דירה בבית קומות,3,שניה
90,עמק האלה 52,95.9,"2024","3600000",5734-58-7,דירה בבית קומות,5,קרקע
91,עמק האלה 94,69.3,"2024","2430000",5734-4-5,דירה בבית קומות,3,שניה
92,עמק חרוד 28,100.05,"2024","3100000",5732-42-13,דירה בבית קומות,4,שניה
93,תמוז 7,103,"2024","3455000",5733-60-18,דירה בבית קומות,4.5,שלישית, רביעית
94,שבט 11,87,"2024","2740000",5736-39-84,דירה בבית קומות,4,חמישית
95,הלוח העברי 12,91.45,"2024","3800000",5734-48-28,דירה בבית קומות,4,ראשונה
96,עמק האלה 52,95.9,"2024","3850000",5734-58-8,דירה בבית קומות,5,קרקע
97,טבת 14,98.3,"2024","2965000",5734-29-18,דירה בבית קומות,4,שניה
98,ניסן 67,86.31,"2024","2530000",5733-63-10,דירה בבית קומות,3,שניה
99,ירח-אב 13,87.64,"2024","2900000",5735-10-69,דירה בבית קומות,4,שמונה עשרה
100,עמק חרוד 28,102.25,"2024","3170000",5732-42-14,דירה בבית קומות,4,שניה
101,הלוח העברי 39,77,"2024","2760000",5732-69-27,דירה בבית קומות,4,שניה
102,כסלו 71,87.8,"2024","3150000",5733-29-45,דירה בבית קומות,4,שלישית
103,שבט 6,91.35,"2024","3050000",5736-33-13,דירת גן,4,קרקע
104,עמק האלה 2,88.45,"2024","2890000",5736-39-40,דירה בבית קומות,4,ראשונה
105,תשרי 46,65.25,"2024","2200000",5733-54-15,דירה בבית קומות,3,קומה ‎2‏
106,עמק חרוד 14,88.25,"2024","2540000",5732-10-3,דירה בבית קומות,4,ראשונה
107,תשרי 19,130,"2024","3300000",5733-28-9,דירה בבית קומות,5,ראשונה
108,ניסן 85,87.1,"2024","2970000",5733-40-9,דירה בבית קומות,4,קרקע
